Character_name;Freebase_character_ID;Actor_gender;Wikipedia_movie_ID;Coref_count;Main_actor;Adjectives;Verbs;Attributes
Taxi Driver;/m/0h2lylq;M;1443465;10;2;['same'];['recommend', 'begin', 'say', 'pull', 'approach', 'pull'];['ian wyndham', 'Ian Wyndham']
Lottie;/m/0h5tcfg;F;1443465;6;3;[];['jump', 'set', 'sit'];['friend']
student;;F;1443465;3;4;['favorite'];['want'];[]
friend;;F;1443465;2;5;[];['enter', 'begin', 'run', 'turn'];[]
Nicholls;;M;1443465;1;6;['english'];[];['businessman']
Danny Parker;/m/0gy8mn7;M;1443743;44;0;[];['moonlight', 'try', 'return', 'shed', 'reveal', 'become', 'tell', 'work', 'start', 'find', 'arrive', 'collapse', 'save', 'reveal', 'know', 'find', 'play', 'regain', 'leave'];[]
Morgan;;M;1443743;11;1;[];['kill', 'find', 'manage', 'don'];['who', 'arrive']
Bear;;M;1443743;8;2;[];['wound'];['dealer', 'psychopath', 'drop']
Al Garcetti;/m/0h3bdkn;M;1443743;2;3;[];['commit', 'kill'];[]
Colette;;F;1443743;2;4;[];[];[]
protagonist;;M;1443743;1;5;[];[];[]
voice;;M;1443743;1;6;[];['pose'];['protagonist']
Nestor Castillo;/m/0gyxrz5;M;1444040;18;0;['own', 'small'];['write', 'encounter', 'feel'];['club']
Cesar;;M;1444040;9;1;[];['suppress', 'reveal', 'open', 'own'];[]
Dolores;;F;1444040;1;2;[];['become', 'pay'];['woman']
Maria Rivera;/m/0h38t63;F;1444040;1;3;['beautiful', 'beloved'];['leave'];[]
brother;;F;1444040;1;4;['nestor castillo'];['desire'];[]
inventor;;M;1446852;10;0;[];['live', 'toil', 'work', 'relive', 'finish', 'lose'];[]
Mike;/m/0gxrd35;M;1447885;61;0;['light', 'great', 'black'];['speak', 'say', 'get', 'complain', 'worry', 'wipe', 'meet', 'tell', 'leave', 'think', 'land', 'say', 'want', 'audition', '’s', 'bother', 'suggest', 'go', 'speak', 'try', 'say', 'want', 'attend', 'do', 'do', 'move', 'rap', 'launch', 'sit', 'come', 'realize', 'want', 'leave', 'overhear'];['actor', 'son', 'actor', '’s']
director;;M;1447885;7;1;[];['cast', 'express', 'ask', 'tell', 'cast', 'see', 'contact', 'cast'];['casting']
man;;M;1447885;6;2;['young'];['discover', 'beat', 'watch'];['homosexual']
actress;;F;1447885;4;3;['hispanic', 'frustrated'];['launch', 'suggest', 'think', 'talk'];[]
girlfriend;;F;1447885;1;4;[];['call'];['man', 'man']
Ben;/m/0ck6dvf;M;1448684;41;0;[];['become', 'own', 'inherit', 'die', 'meet', 'pretend', 'propose', 'reject', 'agree', 'have', 'tell', 'receive', 'become', 'miss', 'break', 'separate', 'miss', 'feel', 'plan', 'love', 'do'];[]
Lindsey;/m/0ck6dw5;F;1448684;27;1;[];['attend', 'attempt', 'recover', 'invite', 'start', 'declare', 'mean', 'find', 'rush', 'get', 'run', 'reach', 'explain', 'love', 'get'];[]
game;;F;1448684;7;2;[];['tell'];['playoff']
Meeks;;F;1448684;5;3;[];['know'];['executive']
Wrightman;;M;1448684;5;4;[];['have'];[]
Al;/m/0ck6dvy;M;1448684;1;5;[];[];['champion']
Rob;/m/0h5vfp9;M;1448945;15;0;[];['return', 'find', 'repair'];[]
Toaster;/m/0h5vfpz;F;1448945;12;1;[];['decide', 'leap', 'mangle'];['other']
The Radio;/m/0h2ysmf;M;1448945;6;2;[];[];[]
Kirby;/m/0h5vfpj;M;1448945;5;3;['disabled'];['dive'];[]
Blanky;/m/0h5vfqm;M;1448945;4;4;[];[];[]
Air Conditioner/Hanging Lamp;/m/0h284ds;M;1448945;3;5;[];['live'];['blanket', 'cleaner']
Lampy;/m/0h5vfq5;M;1448945;3;6;[];['risk'];[]
Elmo St. Peters;/m/0h5vfpr;M;1448945;2;7;[];['trick'];['owner']
crane;;M;1448945;1;8;['giant', 'magnetic', 'magnetic', 'evil', 'magnetic'];['pick', 'pick'];['appliance']
owner;;M;1448945;1;9;[];[];[]
Walker;/m/0h5wmqk;M;1449256;41;0;['mal reese'];['work', 'leave', 'set', 'go', 'take', 'tie', 'persuade', 'make', 'force', 'see', 'visit', 'take', 'demand', 'say', 'kill', 'trust', 'hide', 'remain'];['crosse', 'thank']
Mal Reese;/m/0h5wmrn;M;1449256;20;1;['naked'];['make', 'use', 'live', 'take', 'learn'];['friend']
Chris;/m/0h13kq8;F;1449256;12;2;[];['agree', 'make', 'get', 'claim'];[]
Brewster;/m/0h30tms;M;1449256;8;3;[];['return', 'come', 'insist', 'pay', 'explain', 'bring', 'call'];[]
Frederick Carter;/m/0h5wmqs;M;1449256;4;4;[];[];['one']
Stegman;/m/0h5wmr6;M;1449256;3;5;['hit'];['reveal'];[]
sister;;F;1449256;3;6;[];['despise', 'gain'];['sister']
Lynne;/m/0h5wmq_;F;1449256;2;7;[];['tell'];['riddle']
friend;;F;1449256;2;8;['good'];[];[]
Cry-Baby Wade Walker;/m/04fllfp;M;1452377;22;0;[];['approach', 'invite', 'tell', 'get', 'tell'];['leader']
Allison Vernon-Williams;/m/02rf75m;F;1452377;15;1;[];['accompany', 'feel'];[]
Baldwin;/m/0h5rtzc;M;1452377;4;2;[];['chicken'];['square']
child;;M;1452377;2;3;[];[];['child']
boyfriend;;M;1452377;1;4;['jealous', 'square'];[];[]
man;;M;1452866;7;0;['young'];['dream', 'find', 'discover', 'travel'];[]
Irma Applewood;/m/05lxyy7;F;1453549;5;0;[];['suffer', 'discover'];['wife']
Roy 'Ruth' Applewood;/m/0h2lyfb;M;1453549;5;1;[];['try', 'face', 'find'];[]
Lucia;;F;1456002;9;0;['distraught'];['control', 'hypnotize', 'love'];['girl', 'guardian']
world;;M;1456002;2;1;[];['know', 'see'];[]
brother;;F;1456002;1;2;[];[];['set']
Kent Stock;/m/0h2j_p_;M;1456011;5;0;[];['win', 'fill'];[]
Cat R. Waul;/m/0669rlb;M;1456329;15;0;[];['launch', 'entice', 'overhear', 'approach', 'tell'];['action', 'gang']
Wylie Burp;/m/0bc35n7;M;1456329;14;1;['wild', 'legendary'];['help', 'ask', 'walk', 'feel', 'remind', 'realize'];['wylie burp', 'convince', 'wylie burp', 'dog', 'hero']
bird;;M;1456329;10;2;[];['reunite', 'try', 'send'];[]
Tiger;/m/0669rl_;M;1456329;9;3;[];['chase', 'find', 'look', 'choose'];[]
Tanya Mousekewitz;/m/0669rls;F;1456329;7;4;[];['reveal', 'come', 'seem', 'perform', 'learn', 'become'];['sister']
Fievel Mousekewitz;/m/0669rl3;M;1456329;5;5;[];['spend', 'wander', 'begin', 'find', 'wander', 'catch', 'make', 'learn', 'stop', 'find'];['son']
Miss Kitty;/m/0669rlk;F;1456329;5;6;[];['leave'];[]
dog;;M;1456329;4;7;['inner'];['look', 'train', 'recruit', 'wash'];['saturnine', 'wylie burp', 'wylie burp']
River;;M;1456329;3;8;[];[];[]
T.R. Chula;/m/02nwb6_;M;1456329;1;9;[];['block', 'capture'];[]
family;;M;1456329;1;10;[];['find', 'set'];['river', 'bird']
girlfriend;;F;1456329;1;11;[];['leave', 'look'];[]
Smollett;;M;1458752;15;0;[];['lock', 'plan', 'go', 'fight'];[]
Jim;;M;1458752;14;1;[];['have', 'leave', 'rally', 'catch'];['patron', 'other']
Long John Silver;/m/01971v;M;1458752;9;2;[];['capture', 'find', 'send', 'surrender', 'leave', 'take'];['man', 'leader', 'pirate', 'longboat']
Arrow;;M;1458752;5;3;[];['catch', 'aid', 'inform'];[]
Gunn;;M;1458752;1;4;[];['leave'];[]
Hawkins;;M;1458752;1;5;['young'];[];['orphan', 'Gonzo']
fiance;;F;1458752;1;6;[];['leave'];['ex']
head;;M;1458752;1;7;[];['wisecrack'];[]
Gonzo;;M;1458772;27;0;[];['begin', 'begin', 'tell', 'get', 'realize', 'communicate', 'suggest', 'consider', 'tell'];['Gonzo']
Rentro;;M;1458772;11;1;[];['prepare', 'tell', 'end', 'disable', 'realize', 'wonder', 'pretend'];[]
Rizzo;;M;1458772;11;2;[];['end', 'have'];[]
fish;;M;1458772;2;3;['cosmic'];[];['fish']
Kermit;;M;1458772;1;4;[];['use'];['spring']
Lawrence Hammer;/m/0gyfk5l;M;1459045;42;0;['last'];['clash', 'complete', 'do', 'talk', 'rescue', 'sleep', 'intend', 'raise', 'put', 'ensure', 'find', 'tell', 'go'];['officer', 'n’t', 'one']
Barbara;;F;1459045;22;1;[];['share', 'miss', 'know', 'begin', 'inform', 'leave', 'see', 'see', 'lose'];['interest', 'son']
friend;;M;1459045;5;2;['good'];['complete'];['friend', 'training']
Boscoe;;M;1459045;4;3;[];['attend', 'falsify'];['spot']
prisoner;;M;1459045;4;4;[];['go'];[]
Ayla;/m/0gz4yb6;F;1462414;1;0;[];[];['woman']
John Tanner;/m/0h2n0q5;M;1464962;28;0;['critical'];['turn', 'meet', 'agree', 'have', 'ask', 'want', 'want', 'have', 'confront', 'tell', 'know', 'state', 'expose', 'introduce'];['journalist']
Fassett;;M;1464962;17;1;['innocent'];['go', 'go', 'explain', 'identify', 'gather', 'put', 'order', 'reappear', 'kill', 'taunt', 'tell', 'film', 'expose'];['agent', 'wife', 'bystander', 'shoot']
Maxwell Danforth;/m/0h2_2jq;M;1464962;14;2;[];['agree', 'authorize', 'give', 'prepare', 'explode', 'discover'];['director']
Ali;;F;1464962;7;3;[];['stay', 'drive', 'end'];['child']
director;;M;1464962;4;4;[];['want', 'have', 'believe', 'offer'];[]
Bernard Osterman;/m/0h5hm9k;M;1464962;2;5;[];['dismiss'];['producer', 'john tanner', 'john tanner']
wife;;F;1464962;2;6;[];['make', 'help'];[]
Winnie;/m/0b3w2w3;F;1466166;4;0;[];['call'];['girl']
Bernie;/m/0b3w2vr;M;1466166;3;1;[];['berate'];['alcoholic']
Burns;;M;1466166;1;2;[];['take', 'take'];[]
uncle;;M;1466166;1;3;['likely'];[];[]
Manchu;;M;1466210;3;0;['old'];['duplicate', 'steal', 'recruit'];[]
Lt. Gen. Eugene Irwin;/m/0c1r99h;M;1466657;21;0;[];['criticize', 'attempt', 'receive', 'pay', 'call', 'organize', 'elect', 'raise'];['inmate']
Gen. Wheeler;/m/0c1r9bc;M;1466657;7;1;[];['know'];[]
admirer;;M;1466657;5;2;['great'];['overhear', 'perceive', 'guard'];['order']
Col. Winter;/m/0c1r985;M;1466657;3;3;[];['see', 'resent', 'reach', 'have'];[]
colonel;;M;1466657;3;4;[];['persuade', 'proceed'];[]
head;;M;1466657;3;5;[];['call', 'demand'];['disgrace']
Cpl. Ramon Aguilar;/m/0c1r9b4;M;1466657;2;6;[];[];[]
Yates;/m/0c1r9c0;M;1466657;2;7;[];['become'];['officer']
Joe Tyler;/m/0gyky_l;M;1468099;27;0;[];['fail', 'serve', 'tell', 'lose', 'agree', 'agree', 'contemplate', 'lose', 'see', 'take', 'serve', 'sara moore', 'serve', 'refer'];['sara moore', 'test']
Sara Moore;/m/0gx38qg;F;1468099;21;1;['socialite', 'british'];['stand', 'offer', 'kick', 'serve'];['sara moore', 'trail']
Gordon Moore;/m/0h0z055;M;1468099;20;2;[];['hire'];[]
Tony;;M;1468099;10;3;[];['sabotage', 'tail', 'forget', 'see'];['server']
Ray Harris;/m/0h2h_33;M;1468099;5;4;[];['ridicule', 'give', 'hear', 'tell'];['boss']
Charlie;;M;1468099;4;5;[];[];[]
Harry;;M;1468747;14;0;[];['go', 'refuse', 'open', 'turn'];[]
Barbara Mitchell;/m/0h1pmnk;F;1468747;2;1;['successful'];['have'];['industrialist', 'mistress']
Byron Douglas;/m/0h2kqrw;M;1469221;5;0;[];['track'];[]
Tim;/m/0h5v021;M;1469695;80;0;[];['have', 'awake', 'find', 'phone', 'discover', 'grow', 'discover', 'return', 'relive', 'enter', 'meet', 'know', 'reenter', 'discover', 'look', 'discover', 'discover', 'return', 'find', 'realize', 'drag', 'harm', 'attempt', 'begin', 'see', 'return', 'remember', 'return', 'proceed', 'bolt', 'do', 'follow', 'hold', 'smash', 'smash', 'destroy', 'pick', 'fall', 'hope'];['life']
Kate Houghton;/m/0gy5vhv;F;1469695;19;1;[];['claim', 'call'];[]
Boogeyman;;M;1469695;17;2;[];['get', 'live', 'exist', 'murder', 'exist', 'take', 'spy', 'start', 'murder', 'take', 'kill', 'wrap', 'attempt', 'resurface', 'attempt', 'suffer', 'go', 'resurface'];['creature']
Franny Roberts;/m/0h5v02h;F;1469695;15;3;[];['want', 'hear', 'reveal', 'join', 'reappear', 'watch', 'leave', 'see'];['one']
Uncle Mike;/m/0h5v02y;M;1469695;10;4;[];['begin'];['call']
Jensen;;M;1469695;8;5;[];['seem', 'witness', 'take'];[]
Jessica;/m/0h5v02q;F;1469695;6;6;[];['miss'];[]
boy;;M;1469695;6;7;['same'];['miss', 'miss', 'stand', 'look', 'awake'];[]
head;;F;1469695;3;8;['open'];[];[]
girl;;F;1469695;1;9;['young', 'young', 'young'];['woodshe', 'torment'];[]
Kat Ellis;/m/0h29j1q;F;1469871;16;0;['single', 'good', 'other'];['hire', 'intend', 'feel', 'discover', 'end'];['Yorker', 'none', 'fiancé', 'nick mercer']
Jeffrey;/m/0hgcw0l;M;1469871;8;1;['jealous'];['dump', 'believe', 'learn'];['reason']
Amy;/m/0gwwd87;F;1469871;5;2;[];['confess'];[]
Nick Mercer;/m/0hgcvzh;M;1469871;5;3;[];['convince'];[]
Ed;;M;1469871;3;4;[];['decide', 'love'];[]
Victor;;M;1469880;19;0;['young'];['endure', 'regard', 'confront', 'grapple', 'achieve'];['angry']
Arnold;;M;1469880;7;1;[];['rescue', 'die', 'settle'];[]
Phoenix;;M;1469880;1;2;[];['settle'];[]
Zaine;;M;1470810;35;0;[];['wait', 'see', 'work', 'begin', 'tell', 'tackle', 'attract', 'invite', 'turn', 'admit', 'feel', 'contact', 'become', 'get', 'have', 'instruct', 'give', 'take', 'get', 'pull', 'enter'];['agent', 'emma sharp', 'shoot']
Ranger Roland Sharp;/m/0gz4z9q;M;1470810;19;1;[];['take', 'set', 'pose', 'find', 'take', 'realize', 'save', 'call', 'get', 'pull', 'see'];['cheerleader', 'ranger']
someone;;M;1470810;10;2;['good'];['try', 'learn', 'tell', 'shoot'];['daughter', 'parent']
Barbara 'Barb' Thompson;/m/0h6dhxr;F;1470810;7;3;[];['begin'];[]
Maggie Swanson;/m/0h6dhxj;F;1470810;7;4;['young'];[];[]
Teresa;/m/0h30wx4;F;1470810;7;5;[];['admit', 'contact', 'pretend', 'attempt'];[]
Emma Sharp;/m/0h6dj4s;F;1470810;5;6;[];[];['cheerleader', 'part']
Percy Stevens;/m/0h2h_6c;M;1470810;3;7;[];[];['percy steven', 'man']
Evie;/m/0h6dhy5;F;1470810;2;8;[];['have', 'use', 'tell'];[]
daughter;;F;1470810;2;9;['estranged'];[];[]
game;;F;1470810;2;10;[];[];['football']
Anne;/m/0h6dhx2;F;1470810;1;11;[];[];[]
Heather;/m/0h6dhx9;F;1470810;1;12;[];['get'];"[""barbara 'barb' thompson""]"
George Washington McLintock;/m/0gyfsh0;M;1471253;15;0;[];['live', 'play', 'come', 'keep', 'hire', 'butt', 'want'];['Cattle']
Katherine Gilhooley McLintock;/m/0h2k55x;F;1471253;3;1;[];['leave'];['wife']
Dev;;M;1471253;2;2;[];['paddle'];[]
Becky McLintock;/m/0h2vsb9;F;1471253;1;3;[];[];['daughter']
Mrs. Louise Warren;/m/0h5jrhp;F;1471253;1;4;[];[];['widow']
cook;;F;1471253;1;5;[];['welcome', 'include'];['child']
Daniel;;M;1471306;1;0;[];[];[]
Thatcher;;M;1471636;35;0;[];['plan', 'declare', 'kill', 'start', 'hear', 'find', 'go', 'kill', 'escape', 'instruct', 'hand', 'head', 'hit', 'send', 'run', 'fall', 'kill', 'prepare', 'trick', 'head'];['hunter', 'time']
Catherine Viciy;/m/0h2byn5;F;1471636;13;1;[];['call', 'throw', 'unload', 'draw', 'kill', 'try'];['scientist']
Casey;;M;1471636;8;2;['trent parks'];['search', 'remain', 'find', 'work'];['leader', 'camper']
Trent Parks;/m/0h2d7kl;M;1471636;8;3;[];[];[]
Anthony Bricklin;/m/0h37d0_;M;1471636;2;4;[];[];[]
Barbara;;F;1472852;2;0;[];['try', 'feel'];[]
David 'Dave' Whiteman;/m/0h2c04p;M;1472852;2;1;[];['have'];[]
Major Rogers;/m/0cb620y;M;1473007;12;0;['hopeful'];['recruit', 'send', 'revise', 'prefer', 'reach', 'attempt', 'attempt', 'pass'];['commander']
Langdon Towne;/m/0cb61_6;M;1473007;9;1;['injured'];['make', 'fight', 'flee', 'stop', 'suffer', 'bring', 'reunite'];[]
commander;;M;1473007;7;2;[];[];[]
Elizabeth Browne;/m/0cb620n;F;1473007;6;3;['hopeful'];['inform'];['major roger']
Flip;;M;1473007;4;4;[];['wake'];[]
'Hunk' Marriner;/m/0cb61_x;M;1473007;3;5;[];['search', 'come'];['woodsman']
Young;;M;1473007;2;6;[];[];[]
official;;M;1473007;1;7;[];[];[]
Selene;/m/0bcby1;F;1473196;29;0;[];['take', 'return', 'know', 'evade', 'recall', 'see', 'reveal', 'go', 'drink', 'ask', 'become', 'lead', 'notice', 'remain', 'narrate', 'fear'];['location', 'immortal']
Markus;;M;1473196;22;1;['first', 'human'];['wipe', 'learn', 'attack', 'approach', 'intend', 'arrive', 'learn', 'arrive'];['vampire', 'brother']
Alexander;;M;1473196;15;2;[];['reveal', 'devote', 'refuse', 'impale', 'state', 'blow', 'free'];[]
Michael Corvin;/m/0bbc28;M;1473196;14;3;[];['kill'];[]
Viktor;;M;1473196;12;4;[];['capture', 'die', 'infect', 'order', 'kill', 'believe', 'kill'];[]
Tanis;/m/0h79yz5;M;1473196;4;5;[];['reveal', 'refer', 'lie', 'tell'];[]
Macaro;;M;1473196;3;6;['elderly'];['send', 'examine', 'find'];['body']
Sara Thomas;/m/0bnp16m;F;1474328;41;0;[];['write', 'ask', 'come', 'live', 'take', 'return', 'find', 'see', 'write', 'decide', 'find', 'realize', 'rush', 'remember', 'leave'];['Sara Thomas and Eve']
Jonathan Trager;/m/0bnp16w;M;1474328;27;1;[];['teach', 'suggest', 'find', 'return', 'meet', 'identify', 'follow', 'take', 'set', 'see', 'come', 'write', 'wander', 'find', 'see'];['sara thoma', 'smitten']
Eve;/m/0bnp153;F;1474328;12;2;[];['visit'];[]
Cassiopeia;;F;1474328;4;3;[];['write'];[]
Bloomingdale's Salesman;/m/0h5hnw2;M;1474328;2;4;[];['say'];['friend']
Lars Hammond;/m/0bnp18d;M;1474328;2;5;[];[];[]
Corbett;;M;1474328;1;6;[];['propose', 'meet'];['musician']
Dean Kansky;/m/0bnp18n;M;1474328;1;7;[];[];[]
Halley Buchanan;/m/0bnp16c;F;1474328;1;8;[];['invite', 'hand'];[]
Mrs. Trager;/m/0bnp160;F;1474328;1;9;[];[];[]
child;;M;1474328;1;10;[];['get', 'reach'];[]
Franklin;;M;1475902;8;0;[];[];[]
Rayder;;M;1475902;7;1;[];[];['driver', 'mechanic']
Larry;/m/0h35x1j;M;1475902;3;2;[];['meet'];['company']
Mary Coombs;/m/0h4zqt5;F;1475902;1;3;[];['coerce'];[]
hostage;;F;1475902;1;4;[];[];['daughter']
manager;;M;1475902;1;5;[];[];['supermarket']
Louanne Johnson;/m/0gykby4;F;1476567;11;0;[];['apply', 'find', 'confront', 'respond', 'try', 'devise', 'try', 'use', 'reward', 'visit', 'try', 'discover'];[]
Ramírez;;M;1476567;5;1;['troublesome', 'personal'];['believe'];['project']
Raul Sanchero;/m/0h5stf6;M;1476567;5;2;['raúl'];[];['boy']
thug;;F;1476567;5;3;[];['release', 'try', 'announce', 'continue', 'leave', 'reconsider'];[]
Irene Roberts;/m/0hhgxj2;F;1476567;4;4;['bright'];['become'];['callie', 'girl']
Dylan;;F;1476567;3;5;[];['progress'];[]
Jennie Appleton;/m/0b_jwvw;F;1478417;10;0;[];['make', 'fall', 'set', 'discover', 'find'];[]
Eben Adams;/m/0b_jww9;M;1478417;5;1;[];['meet', 'wear', 'appear', 'seem'];['painter']
Kid;;M;1480747;42;0;[];['back', 'commit', 'move', 'call', 'meet', 'give', 'arrive', 'get', 'try', 'know', 'take', 'have', 'manage', 'begin', 'confront', 'clean', 'hand', 'inform', 'decline', 'head', 'pack', 'look'];['student', 'play', 'security', 'student']
Lee;;M;1480747;23;1;[];['get', 'jump', 'prove', 'belong', 'offer', 'teach', 'apologize', 'win'];['departure']
Bilal;/m/0gy9ydv;M;1480747;15;2;['first'];['arrive', 'back', 'meet', 'promise', 'convince', 'want', 'approach', 'convince', 'remind'];['assure']
Sydney;/m/0h0y_n9;F;1480747;12;3;[];['move', 'get', 'arrive', 'decide', 'try'];[]
Miles;;M;1480747;11;4;[];['tell', 'leave', 'force', 'let', 'try', 'tell'];['play']
Play;;M;1480747;5;5;['reluctant'];['drive', 'perform', 'meet', 'stop', 'give', 'come', 'arrive', 'let', 'approach', 'run', 'want', 'explain', 'give', 'pull', 'sell', 'admit', 'tell', 'drive'];['assure', 'security', 'attempt']
Salena;;F;1480747;5;6;[];['flirt', 'offer', 'know'];[]
Zora;;F;1480747;5;7;[];['need', 'back', 'encourage', 'knock'];['student']
Kramer;;M;1480747;4;8;[];['destroy', 'fire'];['police']
Sheila Landreaux;/m/0h1nc4q;F;1480747;2;9;[];['approach', 'clear'];['play']
father;;M;1480747;1;10;[];['go'];[]
manager;;M;1480747;1;11;[];['attract'];[]
Kid;;M;1480748;6;0;[];['take', 'learn'];[]
manager;;M;1480748;2;1;['new'];['have'];[]
Gregory;;M;1480754;18;0;[];['describe', 'give', 'do', 'suggest', 'arrive', 'tell'];['focus']
Benson;/m/0h2ly_y;M;1481638;18;0;[];['send', 'assemble', 'state', 'fail', 'use', 'learn', 'oblige', 'drag'];['sociopath', 'murderer', 'order']
Adam;/m/0h135cp;M;1481638;10;1;['likely'];['tell', 'manage', 'accuse', 'steal', 'destroy'];[]
Alex;/m/05psqm1;F;1481638;8;2;[];['spend'];['dog', 'idyll']
Hector;;M;1481638;7;3;[];['rely', 'acquire', 'kill', 'blow', 'install', 'make'];[]
Saturn;;M;1481638;3;4;[];[];[]
wife;;F;1482557;7;0;[];['live', 'attempt', 'hear', 'encounter', 'drive', 'kill'];['major', 'soldier']
soldier;;M;1482557;4;1;['korean'];[];[]
Martha;;F;1482779;18;0;['unaware'];['discover', 'engage', 'admit', 'tell', 'decide', 'confront', 'ask', 'tell'];['sue']
Lily;;F;1482779;9;1;[];['decide', 'overhear', 'fail', 'assume', 'mention'];[]
Karen;;F;1482779;8;2;[];['begin', 'return', 'go', 'confess', 'believe'];['doctor']
Tilford;;F;1482779;7;3;['young'];['enroll', 'decide', 'offer'];['benefactor', 'quarrel']
Mary;;F;1482779;6;4;[];['find', 'force', 'harbor', 'tell', 'coerce', 'tell'];[]
Joe;;M;1482779;4;5;[];['fall'];[]
Rosalie;;F;1482779;4;6;['wrong'];['insist'];[]
Wade;;M;1482794;12;0;[];['occupy', 'take', 'have', 'reappear'];['confidante']
Jerry;;M;1482794;11;1;[];['see'];[]
Emily;;M;1482794;6;2;['distressed'];['swear', 'put'];[]
Harlan;;M;1482794;4;3;[];[];[]
Kilbourne;;F;1482794;4;4;[];['take', 'train'];['footman']
George;;M;1482794;1;5;[];['think'];['assistant', 'ghost']
damsel;;F;1482794;1;6;[];[];[]
daughter;;F;1482794;1;7;[];['do', 'see'];[]
gentleman;;M;1482794;1;8;['perfect'];['like'];[]
Schani;;M;1482800;4;0;[];['dismiss', 'put', 'avoid'];[]
composer;;M;1482800;4;1;[];['receive', 'marry'];['composer']
Strauss;;M;1482800;2;2;[];[];[]
Meyers' Wife;/m/0h_3725;F;1482832;3;0;[];['learn'];['racketeer']
Bean;/m/046xn00;M;1482832;1;1;[];[];[]
character;;F;1482867;1;0;['female'];[];[]
victim;;F;1482871;4;0;['mute'];[];['killer', 'Helen', 'girl']
handyman;;M;1482871;1;1;[];[];['wife']
killer;;M;1482871;1;2;['serial'];['murder'];[]
stepson;;F;1482871;1;3;[];[];[]
Clio Dulaine;/m/0h29b0t;F;1482874;46;0;['half'];['clio dulaine', 'try', 'scandalize', 'exile', 'hope', 'consist', 'stop', 'sit', 'arrive', 'recognize', 'leave', 'begin', 'obsess', 'continue', 'pay', 'join', 'explain', 'learn', 'accuse', 'realize', 'love'];['daughter', 'mother', 'venture', 'daughter', 'sister', 'leave', 'relative', 'mother', 'pose', 'claim']
Colonel Clint Maroon;/m/0h2svdb;M;1482874;20;1;[];['offer', 'meet', 'drive', 'begin', 'move', 'offer', 'offer', 'tell', 'plan'];['gambler', 'coal', 'nurse']
Bart;;M;1482874;8;2;[];['own', 'pay', 'explain', 'know'];[]
Paris;;F;1482874;4;3;[];[];[]
Springs;;F;1482874;4;4;[];['plot'];[]
man;;F;1482874;4;5;['aristocratic', 'rich', 'rich'];[];[]
Thérèse;;F;1482874;1;6;[];['plot'];['sister']
widow;;F;1482874;1;7;[];[];[]
Clemens;;M;1483067;11;0;[];['become', 'believe', 'concentrate', 'appear', 'have', 'murder', 'meet'];[]
David;/m/0h33sn_;M;1483067;10;1;[];['befriend', 'leave', 'run', 'have', 'realize', 'go', 'allow'];[]
Lisa;;F;1483067;6;2;[];['take', 'embrace', 'find', 'appear', 'hold'];[]
Muriel;;F;1483067;3;3;[];['come'];[]
Von Waldheim;/m/0h6d__t;M;1483207;7;0;[];['flag', 'remain'];['border', 'art', 'shoot']
Labiche;/m/0h2_2p3;M;1483207;6;1;[];['join', 'escape', 'continue', 'manage', 'appear', 'turn'];['inspector']
Mlle Villard;/m/0h6f000;F;1483207;1;2;[];['seek', 'have'];['curator']
Papa Boule;/m/0h6d_xx;M;1483207;1;3;[];[];[]
man;;M;1483207;1;4;[];['appreciate', 'turn'];[]
Johnny Brett;/m/0h184sz;M;1484938;13;0;['well'];['dance', 'stick', 'let', 'show', 'become', 'get'];['johnny brett', 'team', 'dancer']
Clare;;F;1484938;4;1;[];['realize', 'fall', 'tell', 'discover'];[]
Theresa (Terry) Scott;/m/0cf0vw6;F;1485644;1;0;[];['separate', 'meet'];[]
Stanley Ipkiss;/m/0gwwck5;M;1485962;43;0;['transformed'];['shy', 'work', 'find', 'enact', 'encounter', 'become', 'urge', 'fight', 'go', 'go', 'need'];['Mask', 'arrest']
Dorian Tyrell;/m/0d_k47;M;1485962;16;1;['dorian', 'masked'];['operate', 'send', 'escape', 'try', 'kill'];['gangster', 'Mask']
Tina Carlyle;/m/04dwxnl;F;1485962;13;2;[];['seem', 'visit', 'know', 'attempt', 'trick', 'throw'];[]
Mitch Kellaway;/m/0f0vpk;M;1485962;5;3;[];['attempt', 'let'];['detective']
Charlie Schumaker;/m/0h5q2cs;M;1485962;2;4;[];['take', 'attempt'];[]
Tilton;;M;1485962;2;5;[];['announce', 'tell'];['mayor', 'hero']
Niko;/m/0h5q2ck;M;1485962;1;6;[];[];[]
Richie Rich;/m/0gxwfk3;M;1486573;52;0;['richie rich'];['lack', 'think', 'get', 'encounter', 'pull', 'richie rich', 'talk', 'stay', 'earn', 'proceed', 'assume', 'get', 'proceed', 'find', 'interfere', 'turn', 'fire', 'play', 'find'];['anger', 'friend', 'friend', 'clothe']
Lawrence Van Dough;/m/0h6dyhk;M;1486573;11;1;[];['assume', 'see', 'find', 'anticipate', 'force', 'attempt', 'hang', 'allow', 'fire', 'punch', 'do'];['van']
Ferguson;/m/0h6dygs;M;1486573;9;2;[];['disconnect'];[]
Professor Keenbean;/m/0h6dygh;M;1486573;8;3;[];['listen', 'show', 'get'];[]
Herbert Arthur Runcible Cadbury;/m/0h6dyh1;M;1486573;7;4;[];['warn', 'happen', 'murder', 'get', 'regroup', 'take', 'manage'];['butler']
