Character_name;Freebase_character_ID;Actor_gender;Wikipedia_movie_ID;Coref_count;Main_actor;Adjectives;Verbs;Attributes
steward;;M;16171195;3;5;[];['look', 'have'];[]
Sr;;M;16171195;2;6;[];['meet'];[]
man;;M;16171195;2;7;[];['leave', 'reserve'];[]
smuggler;;M;16171195;2;8;['fellow'];[];[]
Danton;;F;16171195;1;9;[];['fall'];[]
person;;F;16171195;1;10;['unknown'];[];[]
Chris;;M;16171201;24;0;[];['fall', 'lose', 'offer', 'get', 'request', 'use', 'give', 'offer'];['mom']
Dakota;;F;16171201;10;1;['popular', 'single'];['play', 'playmate', 'give', 'have', 'brave', 'suggest'];['stripper', 'courageous', 'mom']
Harley;;F;16171201;7;2;[];['play', 'playmate', 'play', 'understand', 'reply', 'hope'];['sister', 'sister']
addict;;M;16171201;3;3;[];[];['drug', 'prostitute']
Dallas;;M;16171201;2;4;[];['explain', 'comment'];['interest']
pimp;;M;16171201;1;5;['former'];[];['prostitute']
sister;;F;16171201;1;6;[];[];[]
Obaid;;M;16171490;17;0;['righteous', 'righteous'];['wield', 'start', 'begin', 'tell', 'create', 'advise'];[]
mankind;;M;16171490;4;1;[];[];[]
Cody;/m/0bmytv4;M;16174644;19;0;[];['own', 'want', 'do', 'want', 'discover'];['nephew']
Zach;/m/05ncrfp;M;16174644;17;1;[];['escape', 'develop', 'spend'];['artist', 'relationship']
Shaun;/m/0bmyttj;M;16174644;13;2;['old'];['encourage', 'build', 'submit'];['brother', 'cody']
Pedro;;M;16174644;6;3;[];['put'];[]
Jeanne;/m/0bmytt1;F;16174644;2;4;[];['learn', 'warn'];['sister', 'father']
writer;;M;16174644;2;5;[];['publish'];[]
Thomas;;M;16174644;1;6;[];['girlfriend'];[]
Andy McGee;/m/0hn3d8l;M;16182808;16;0;[];['make', 'want', 'go', 'come', 'write', 'use', 'learn', 'tell'];[]
Charlie McGee;/m/03qjqcx;F;16182808;14;1;[];['meet', 'demand', 'tell', 'do'];['harness', 'rescue']
John Rainbird;/m/0hn3d8b;M;16182808;5;2;[];['take', 'make', 'kill'];[]
Victoria 'Vicky' Tomlinson McGee;/m/0gyg34t;F;16182808;5;3;[];[];['wife']
Captain Hollister;/m/0h0j_0z;M;16182808;1;4;[];['die'];[]
Fred Simmons;/m/0h12wt7;M;16183064;23;0;['black'];['own', 'drive', 'lose', 'discover', 'attend', 'persuade', 'return', 'catch', 'challenge', 'reject', 'arrive', 'challenge', 'read', 'write'];['fred simmon', 'belt', 'style', 'shot']
Chuck;;M;16183064;9;1;[];['arrive', 'win'];[]
Suzie;;F;16183064;3;2;[];['give', 'return', 'have', 'ask'];[]
Truck;;F;16183064;2;3;[];[];['urinate']
man;;M;16184877;2;0;[];['marry', 'discover', 'learn'];[]
woman;;F;16184877;1;1;['enchanting'];['shock'];[]
Bartlett;;M;16187144;29;0;[];['appear', 'go', 'tell', 'collapse', 'shoot', 'reject', 'appear', 'ask', 'hate', 'kick', 'make'];['man', 'gi', 'C.O.', 'player']
Lt. Joe Costa, Fox Co.;/m/0h5cz68;M;16187144;24;1;['old'];['lead', 'agree', 'warn', 'play', 'take', 'call', 'tell', 'come', 'become', 'come', 'reappear', 'appear'];['fighter', 'clerk', 'handful', 'man']
Woodruff;;M;16187144;18;2;[];['try', 'warn', 'tell', 'warn', 'do', 'kill', 'insist', 'announce', 'go', 'accuse', 'have', 'call'];['voice']
man;;M;16187144;6;3;[];['appear', 'know', 'want'];[]
judge;;M;16187144;3;4;['top', 'old'];['want'];['influence', 'record']
player;;M;16187144;3;5;[];['know', 'have', 'give'];['poker']
Bernstein;;M;16187144;1;6;['private'];['put', 'spit'];[]
coward;;M;16187144;1;7;['natural'];['freeze'];[]
Cleon 'Slammin' Salmon;/m/07yr8s0;M;16189113;8;0;['former', 'low'];['owe', 'challenge', 'owe', 'go', 'beat'];['heavyweight', 'waiter']
Vincent Harris;/m/0h27ndm;M;16192018;13;0;[];['cross', 'arrive', 'move', 'recognize'];[]
Alice Parker;/m/0h32kmg;F;16192018;5;1;[];['hail'];[]
woman;;F;16193623;1;0;[];['take'];[]
director;;M;16198418;4;0;[];['have'];['assistant']
Dirt Merchant;/m/0h2bpz1;M;16198418;3;1;['young'];['become'];['dirt', 'man']
Wilson;;M;16198836;3;0;[];['fall'];[]
heiress;;F;16198836;2;1;[];['kidnap', 'stifle', 'fall'];[]
Aldrich;;F;16198836;1;2;[];['reverse', 'string'];[]
Rice;;F;16199885;4;0;[];['reverse'];[]
Ratray;;M;16199885;3;1;['online'];['speak', 'perform', 'follow'];['musician', 'Condi', '|date2011']
Denver;;M;16199885;2;2;[];['discover'];[]
Signalman Andrew 'Canada' Brown;/m/0cfyc0k;M;16200112;21;0;[];['survive', 'meet', 'tell'];['body']
Lt. Richard Saville;/m/0cfyc1_;M;16200112;20;1;[];['leave', 'propose', 'bear', 'serve', 'decide', 'decide', 'receive', 'inform'];['officer']
Essen;;F;16200112;9;2;[];['pick', 'leave'];['raider', '’s']
London;;F;16200112;8;3;[];['receive', 'meet', 'go', 'meet'];['investiture']
Lucinda Bentley;/m/0cfyc01;F;16200112;7;4;['former'];['accept', 'change', 'move'];['daughter']
Capt. Tom Ashley, HMS 'Amesbury';/m/0cfyc18;M;16200112;2;5;['other'];['find'];['chase']
Cdr. John Stafford - HMS 'Stratford';/m/0cfyb_r;M;16200112;1;6;[];[];[]
Andre;;M;16200312;7;0;[];['struggle', 'finance', 'find'];[]
Lima;;M;16200312;1;1;[];[];['champion']
daughter;;F;16200312;1;2;[];[];[]
Logan;;M;16201787;28;0;[];['have', 'believe', 'explain', 'see', 'introduce', 'try', 'know', 'win', 'propose', 'help', 'organize', 'drive', 'learn'];['lucy overmire', 'lucy overmire', 'lucy overmire']
George;;M;16201787;16;1;['secret', 'drunk'];['stop', 'steal', 'have', 'keep', 'keep', 'decide', 'expect', 'kill'];[]
Bragg;;M;16201787;9;2;['burly', 'humiliated'];['leave', 'want', 'keep', 'succeed', 'have', 'try', 'kill', 'seek'];[]
miner;;M;16201787;6;3;[];['appear', 'want', 'steal'];[]
Lucy Overmire;/m/0h5b_f6;F;16201787;3;4;[];['decide'];[]
Caroline;;F;16201787;2;5;[];['have', 'break'];[]
Blazier;;M;16201787;1;6;[];[];['employee']
Stuart;;M;16201787;1;7;[];[];['owner']
wife;;F;16201787;1;8;[];['show'];[]
Skeeter Bronson;/m/0bvtn1y;M;16204877;47;0;[];['go', 'know', 'give', 'learn', 'conclude', 'go', 'pass', 'determine', 'try', 'lose', 'learn', 'ask', 'save', 'realize', 'remember', 'think', 'douse', 'take', 'steal', 'ask', 'found'];['handyman', 'handyman', 'night']
Barry Nottingham;/m/0bvtn2v;M;16204877;30;1;[];['offer', 'see', 'choose', 'receive', 'save', 'prefer', 'see', 'tell', 'fire', 'know', 'teach', 'overcome', 'become'];['ability', 'location', 'daughter']
man;;M;16204877;7;2;[];['steal', 'fall'];['maiden']
Jill;/m/0bvtn2l;F;16204877;6;3;[];['discover'];[]
Patrick;/m/0bvtn0x;M;16204877;6;4;[];[];[]
Wendy;/m/0bvtn1p;F;16204877;6;5;[];['believe', 'confess', 'do'];[]
bee;;M;16204877;4;6;[];[];[]
Hotel;;M;16204877;2;7;['sunny'];['get'];[]
gladiator;;M;16204877;2;8;['greek', 'beautiful'];[];['maiden']
Bobbi;/m/0bvtn27;F;16204877;1;9;[];[];[]
Kendall;/m/0bvtn3b;M;16204877;1;10;[];[];[]
daughter;;F;16204877;1;11;[];['hound'];[]
king;;M;16204877;1;12;[];['give'];[]
Brenda Starr;/m/034shy;F;16205281;9;0;['snappy'];['come', 'leave', 'steal'];['dresser']
Mike;;M;16205281;4;1;[];['draw'];['artist']
Acey;/m/05n5m55;F;16207552;7;0;[];['tell', 'search'];[]
Rawlin;;F;16207552;1;1;[];['meet'];['girl']
Sam;;M;16208244;4;0;[];['kill', 'discover', 'realize'];['leader']
Larry;;M;16208244;3;1;[];['try', 'tell', 'wait'];[]
Egan;;M;16208244;2;2;[];['meet'];[]
Neal;;M;16208244;2;3;[];['love', 'operate'];[]
Dummy;;F;16208244;1;4;[];['drive'];['overpower']
husband;;M;16208244;1;5;[];[];['doctor']
wife;;F;16208244;1;6;['unfaithful'];[];[]
Mironova;;F;16226377;10;0;[];['put', 'try', 'offer'];[]
baron;;M;16226377;7;1;[];['place', 'solve', 'believe', 'pick', 'find', 'trust', 'deliver'];[]
Wolensky;;M;16226377;6;2;[];['set', 'admit', 'choose', 'decline', 'remain', 'show'];['task', 'agent']
Peter;;M;16226377;4;3;[];['eavesdrop'];[]
head;;M;16226377;4;4;[];['go'];[]
Maria;;M;16226377;3;5;['beautiful'];['persuade'];['son']
Miranova;;F;16226377;3;6;[];['toss'];[]
Young;;M;16226377;2;7;[];[];[]
Mitzi;;F;16226377;1;8;[];[];[]
countess;;F;16226377;1;9;[];['place', 'have'];[]
prince;;F;16226377;1;10;[];[];[]
Alex;/m/0h14kk7;F;16230319;10;0;[];['inject', 'find', 'watch', 'manage', 'disguise', 'leave', 'see', 'return', 'kill', 'escape'];[]
Sheldon;;M;16230319;7;1;[];['kill'];[]
Claire;;F;16230319;6;2;[];['pull'];['coach']
Harris;;M;16230319;4;3;[];['stay'];[]
Todd;;M;16230319;4;4;['vivisected'];['girlfriend', 'wander', 'believe', 'breathe'];[]
Willy;;M;16230319;3;5;[];['murder'];['escape']
Rudolf;;M;16231566;14;0;[];['taste', 'find', 'drink', 'find', 'guard', 'resume', 'try'];[]
Rassendyll;;M;16231566;10;1;[];['decide', 'encounter', 'go', 'go', 'hide'];[]
Michael;;M;16231566;9;2;[];['deliver', 'seize', 'try', 'marry'];[]
Tarlenheim;;M;16231566;8;3;[];['arrive', 'manage', 'choose'];[]
girl;;F;16231566;4;4;['servant'];['blurt'];[]
Black;;M;16231566;3;5;[];[];[]
Englishman;;M;16231566;3;6;[];['toss'];[]
assassin;;M;16231566;2;7;[];['try', 'finish', 'finish'];['dwarf', 'interrupt']
Antoinette;;F;16231566;1;8;[];['lower'];[]
colonel;;M;16231566;1;9;[];['declare', 'take'];[]
princess;;M;16231566;1;10;[];[];[]
Ali;;M;16233363;33;0;[];['escape', 'encounter', 'curse', 'clear', 'recognize', 'recognize', 'lose', 'decide', 'devise', 'appear', 'decide', 'throw'];['daughter']
Amara;;F;16233363;14;1;[];['decide', 'go', 'walk', 'return', 'refuse'];['daughter']
Khan;;M;16233363;10;2;[];['decide', 'decide', 'kill'];['cause']
Cassim;;M;16233363;8;3;[];['stop', 'ask', 'visit'];['traitor']
Jamiel;;M;16233363;8;4;[];['cut', 'track', 'swear', 'bring', 'return', 'open', 'climb'];[]
boy;;M;16233363;5;5;[];['stay'];['son']
girl;;F;16233363;4;6;['servant', 'servant'];['suppose', 'ask', 'relay'];['bride']
prince;;M;16233363;4;7;['cowardly'];['swear', 'come', 'see', 'enter'];[]
Hassan;;M;16233363;2;8;[];['escape'];['caliph']
caliph;;M;16233363;2;9;[];['prepare'];[]
Baba;;M;16233363;1;10;[];[];['man', 'Abdullah']
Oliver Twist;/m/03bzqdd;M;16247804;36;0;[];['live', 'become', 'roam', 'arrive', 'agree', 'burglarize'];['part', 'portrait', 'foundling']
man;;M;16247804;15;1;['nosed', 'jewish', 'elderly'];['take', 'murder', 'inherit', 'have', 'see', 'strike'];[]
boy;;M;16247804;13;2;[];['go', 'use', 'lose'];['baby', 'wife']
Leeford;;M;16247804;13;3;[];['tell', 'leave', 'marry', 'do', 'go', 'write', 'leave', 'go', 'leave'];[]
Brownlow;;M;16247804;10;4;[];['find', 'notice', 'tell', 'inform', 'tell'];[]
Bumble;;M;16247804;8;5;[];['give', 'sit', 'hire', 'blame', 'steal'];['man']
London;;M;16247804;7;6;[];['ask', 'paint', 'learn', 'do'];[]
Bill Sikes;/m/04g8j6;M;16247804;6;7;[];['take', 'see'];['drunk']
Agnes;;F;16247804;6;8;[];['tell', 'become', 'run'];[]
lamb;;M;16247804;5;9;[];[];[]
Dodger;;M;16247804;4;10;[];['offer', 'get'];[]
midwife;;F;16247804;4;11;[];['know', 'smile', 'collapse'];['son']
woman;;F;16247804;4;12;['young', 'haired', 'pregnant', 'unnamed', 'attractive', 'young'];['manage', 'give', 'use'];[]
Philip;;M;16247804;3;13;[];['move', 'meet'];[]
Fagin;/m/01lhm2;M;16247804;2;14;[];[];['man']
teenager;;M;16247804;2;15;[];['give'];[]
friend;;F;16247804;1;16;[];['starve'];[]
Tom;;M;16258792;10;0;['long'];['discover', 'think', 'find', 'pull', 'want'];['man']
Jimmy;;M;16258792;4;1;['cool'];['seem', 'get'];['man']
Egan;;M;16260144;8;0;[];['consider', 'love', 'serve'];['manager', 'coward']
Martin;;M;16260144;5;1;[];['defeat', 'become'];['son']
Harper;;M;16260144;1;2;[];['arrive'];['posing']
Charles;;M;16262723;19;0;[];['suggest', 'arrive', 'leave', 'offer', 'sneak', 'stay', 'see', 'leave', 'arrive', 'summon', 'stay', 'decline', 'have', 'stay', 'steal', 'go', 'turn', 'arrange'];['butler']
friend;;F;16262723;19;1;[];['become', 'suggest', 'shrug', 'word', 'resume'];['playboy', 'Cheyney']
Arthur;;M;16262723;16;2;[];['try', 'act', 'interrupt', 'see', 'confront', 'recognize', 'try', 'try', 'act', 'reveal', 'say'];[]
duchess;;F;16262723;15;3;[];['get', 'decide', 'signal', 'have', 'refuse', 'do', 'ring', 'produce'];[]
Mrs. Fay Cheyney;/m/0gy2qrj;F;16262723;13;4;['american'];['shrug', 'sneak', 'learn', 'steal'];['widow', 'servant', 'operator']
Kelton;;M;16262723;9;5;[];['find', 'find', 'make', 'write', 'write', 'suggest', 'offer', 'offer'];['friend']
America;;F;16262723;5;6;[];['destroy', 'refuse', 'want'];[]
Powhatan;;F;16263752;12;0;['young', 'white', 'new'];['spot', 'run', 'feel', 'have', 'grow'];['chief']
Smith;;M;16263752;4;1;['friendly'];['prevent', 'include', 'hunt', 'fear'];['man']
father;;M;16263752;1;2;[];['suggest'];['people']
Ginger Whitacre;/m/07jnfrv;F;16264226;15;0;[];['confess', 'gather', 'connect', 'appear', 'build'];['star', '’s']
Brian Shepard;/m/07jnfqd;M;16264226;13;1;[];['help'];['agent']
Robert Herdon;/m/07jnfrm;M;16264226;4;2;[];['visit', 'videotape'];['partner', 'attorney']
Sherlock Holmes;/m/06rkl;M;16266637;11;0;[];['refuse', 'manage', 'determine', 'say'];['father']
Watson;;M;16266637;8;1;[];['refuse-', 'provide'];[]
Adler;;F;16266637;6;2;[];['comment', 'have', 'give'];['son', 'son', 'son']
detective;;M;16266637;1;3;['great'];['detective'];['companion']
Bobby;;M;16271350;43;0;[];['find', 'meet', 'begin', 'find', 'hear', 'overhear', 'invite', 'continue', 'come', 'come', 'discover', 'hear', 'witness', 'let'];['building']
wife;;F;16271350;5;1;[];['try', 'bang', 'incapacitate'];['officer']
Alyssa;;F;16271350;4;2;[];['work', 'resume', 'think', 'take', 'haunt'];['waitress and studie']
officer;;M;16271350;4;3;['abusive', 'abusive'];['come', 'beat', 'beat'];['police', 'wife', 'police', 'police', 'police', 'police', 'police']
daughter;;F;16271350;3;4;[];['stand', 'take'];['officer']
manager;;F;16271350;2;5;[];[];[]
mother;;F;16271350;1;6;['lonely'];['live', 'lock'];['daughter']
mouse;;F;16278823;2;0;['female'];['name', 'decide', 'arrive'];['time']
Caleb Sinclaire;/m/07zkc_6;M;16279840;123;0;['only', 'only', 'peter sinclaire'];['begin', 'give', 'perceive', 'reveal', 'sleep', 'drop', 'get', 'see', 'torture', 'have', 'arrive', 'oblige', 'ask', 'end', 'break', 'call', 'sit', 'go', 'hear', 'girlfriend', 'leave', 'reveal', 'manage', 'get', 'have', 'end', 'drop', 'get', 'laugh', 'go', 'ask', 'lose', 'try', 'try', 'manage', 'return', 'throw', 'have', 'say', 'want', 'spot', 'know', 'confess', 'drive', 'reveal', 'discover', 'tell', 'remark', 'get', 'run', 'ask', 'hurt', 'say', 'say', 'tell', 'do', 'tell', 'ring'];['caleb sinclaire', 'worker', 'relative', 'one', '’ll', 'one', '12', 'son', '’ll', 'relationship']
Emma Gainsborough;/m/07zkc_f;F;16279840;73;1;['peter sinclaire'];['come', 'go', 'ask', 'sneak', 'want', 'ask', 'die', 'say', 'reveal', 'fall', 'rebuke', 'ask', 'look'];['boy', 'claim', 'whore']
Peter Sinclaire;/m/07zkd09;M;16279840;53;2;['idealistic', 'donald sinclaire'];['find', 'say', 'say', '’', 'want', 'reveal', 'try', 'do', 'go', 'tell', 'love'];['student', 'son', 'coward']
Donald Sinclaire;/m/07zkczs;M;16279840;23;3;[];['come', 'say', 'shoot', 'sneak', 'tell', 'refuse', 'say', 'drive', 'confess'];['one']
Samantha;/m/07zkd02;F;16279840;10;4;[];['lock'];[]
Hannah;/m/07zkczk;F;16279840;3;5;[];['behave', 'call', 'cheat'];[]
diner;;M;16279840;2;6;['forlorn'];[];[]
wife;;F;16279840;2;7;['donald sinclaire'];['cheat'];[]
Arthur Square;/m/0h0hqf1;M;16280232;68;0;['dimensional'];['awake', 'tell', 'tell', 'arrive', 'see', 'recognize', 'give', 'become', 'encounter', 'encounter', 'see', 'hear', 'realize', 'ask', 'tell', 'rush', 'find', 'arrive', 'realize', 'go', 'protect', 'push', 'call', 'admit', 'challenge', 'lose', 'intend'];['brother']
Hex;/m/04hyh5p;F;16280232;13;1;[];['rush', 'ask', 'speculate', 'enter', 'terrify', 'escape', 'arthur square', 'embrace'];['granddaughter', 'hexagon', 'spot']
intruder;;F;16280232;6;2;[];['protect', 'escape'];['assure']
Helios;;F;16280232;4;3;[];['miss', 'leave'];[]
Spherius;;M;16280232;4;4;[];['laugh', 'interrupt', 'surprise', 'come'];[]
child;;F;16280232;4;5;['irregular'];[];['octagon', 'parent']
Abbott;;M;16280232;3;6;[];['steal', 'distract'];[]
reporter;;F;16280232;2;7;[];['ask', 'visit'];[]
Movie;;M;16280232;1;8;[];['begin', 'live'];[]
Adams;;F;16285552;2;0;[];[];['typist']
Amanda Farrow;/m/0gy2qqw;F;16285552;2;1;[];['find'];['editor']
Morrison;;F;16285552;1;2;[];['wind'];[]
ruffian;;M;16288889;3;0;[];['see', 'punch'];[]
man;;M;16288889;1;1;['dandy', 'young'];['approach'];[]
Julia;/m/0h1jqsh;F;16298384;18;0;[];['begin', 'meet', 'decline', 'visit', 'offer', 'ride'];[]
Elena;/m/0h32_5g;F;16298384;6;1;[];['take', 'pass', 'explain', 'want'];['son']
Tom;;M;16298384;1;2;[];[];[]
friend;;M;16298384;1;3;['old'];[];[]
Casey Beldon;/m/0669hy6;F;16301666;27;0;[];['have', 'begin', 'meet', 'learn', 'mourn', 'take'];['twin']
Mark Hardigan;/m/0669hx3;M;16301666;7;1;[];['knock', 'fall'];['stab']
brother;;M;16301666;6;2;['twin', 'twin'];['die', 'nickname', 'die', 'see'];['mother']
Matty Newton;/m/0h5r9vs;M;16301666;4;3;[];['show'];['son']
Sofi Kozma;/m/0669hzv;F;16301666;4;4;[];['kill', 'give'];[]
Janet Beldon;/m/0669hyf;F;16301666;3;5;[];['have', 'find'];[]
Arthur Wyndham;/m/0gy9424;M;16301666;2;6;[];[];['priest', 'volunteer']
Rabbi Sendak;/m/0gy9v2t;M;16301666;2;7;[];['perform', 'believe', 'begin', 'arrive'];[]
head;;F;16301666;2;8;[];['put', 'twist'];['dog']
George;;M;16305195;11;0;[];['prove', 'fall', 'fall', 'begin', 'force', 'jump', 'hire'];[]
Ellis;;M;16305195;5;1;[];['run', 'use', 'hire', 'bring'];[]
Lee;;F;16305195;2;2;[];['confess', 'love'];[]
Hilton;;M;16305195;1;3;[];['take'];[]
wife;;F;16305195;1;4;['new'];['leave'];[]
Anna Anderson;/m/09k0mjm;F;16305665;11;0;[];[];['anna anderson', 'Romanov', 'inmate', 'Grand Duchess Anastasia']
Grand Duchess Anastasia;/m/09k0mf8;F;16305665;1;1;[];[];[]
Grand Duke Cyril Romanov;/m/09k0mh_;M;16305665;1;2;[];[];[]
messenger;;M;16306760;2;0;[];['hear', 'have', 'inherit'];[]
killer;;M;16309183;9;0;['serial'];['fixate', 'have', 'seek', 'see', 'know', 'have'];[]
Christopher Gill;/m/0n66z4z;M;16309183;6;1;[];['strike'];['killer']
Morris Brummel;/m/0n66z3d;M;16309183;4;2;[];['investigate', 'realize'];[]
actress;;M;16309183;3;3;[];['adopt'];[]
Kate Palmer;/m/0n66z4r;F;16309183;1;4;[];[];[]
Mr. Kupperman;/m/0n66z42;M;16309183;1;5;[];[];['killer']
mother;;F;16309183;1;6;['late', 'own'];['want', 'target'];['killer']
Gloria;;F;16312328;5;0;[];['have', 'engage'];['death']
Hollinger;;M;16312328;2;1;[];['discover'];[]
Lt. Phil Gaines;/m/0h14j8d;M;16312328;1;2;['weary'];[];['partner', 'detective']
officer;;F;16312328;1;3;[];['command', 'tell'];[]
Alexei Kulkov;/m/0bzzvw1;M;16327739;27;0;[];['catch', 'leave', 'find', 'begin', 'kill', 'decide', 'try', 'tell', 'have', 'refuse', 'lie', 'pass', 'obtain'];[]
Sturmer;;M;16327739;14;1;[];['believe', 'find', 'come', 'doze', 'hear', 'taunt', 'prepare'];['shoot']
Lisa Elenko;/m/0bzzvwp;F;16327739;8;2;[];['bring', 'knock', 'exact', 'repeat', 'weaken'];['Sturmer']
Stillman;/m/0bzzvym;M;16327739;4;3;[];['pinpoint', 'hide', 'know', 'join'];['magician', 'officer']
officer;;M;16327739;3;4;[];['rule'];[]
mouse;;F;16327739;1;5;[];['urge'];[]
Booth;;M;16334910;1;0;[];['set'];['filmmaker']
Ross;;M;16334910;1;1;[];['discover'];['trafficker']
contractor;;M;16340604;1;0;[];['renovate'];[]
woman;;F;16340604;1;1;[];['have'];[]
Wilson;/m/0h5vstq;M;16343214;5;0;[];['arrive', 'vow'];['man']
Zach;;M;16347105;22;0;[];['have', 'feel', 'hurt', 'win', 'kiss', 'tell', 'love'];['kiss']
Alex;;F;16347105;20;1;[];['see', 'feel'];[]
Alejandra;;M;16347105;3;2;[];['train', 'think'];['partner']
Delgado;;F;16347105;2;3;[];[];['player']
Halgyord;;F;16347105;2;4;[];['put', 'know'];[]
mom;;F;16350869;2;0;['compulsive'];['masquerade'];['soccer']
girl;;F;16351218;11;0;['young', 'young'];['promise', 'meet', 'meet'];['girl']
grandmother;;F;16351218;10;1;[];['live', 'hear', 'continue', 'put'];['grandmother', 'girl']
Hood;;F;16351218;4;2;['little', 'little', 'little', 'little', 'little', 'little'];['name', 'love', 'wear', 'have', 'suggest', 'encourage', 'meet', 'offer'];[]
bird;;M;16351218;3;3;['pretty', 'grateful'];['find', 'reward'];[]
deer;;M;16351218;3;4;['sad'];['make', 'do'];['friend']
granny;;F;16351218;2;5;[];[];['hood']
dam;;F;16351218;1;6;[];[];['beaver']
hood;;F;16351218;1;7;[];['wear'];['riding']
mother;;F;16351218;1;8;['granny'];['warn'];['grandmother', 'grandmother', 'grandmother', 'deer', 'grandmother']
Claire Stenwick;/m/0gxbfrx;F;16352214;29;0;[];['put', 'work', 'use', 'accuse', 'put', 'confess', 'love', 'propose', 'admit', 'copy', 'practice'];['thank', 'ray koval']
Ray Koval;/m/0gz7tz4;M;16352214;23;1;['corporate'];['appear', 'steal', 'follow', 'meet', 'arrive', 'say', 'love', 'have'];['agent', 'drug', 'spy', 'handler']
Garsik's Aide;/m/0g_tv4j;M;16352214;3;2;[];['obtain', 'tell'];[]
Jeff Bauer;/m/0g_s1v_;M;16352214;3;3;[];['stage'];[]
McCarthy;;M;16352214;1;4;[];[];['formula']
Ronny Partiz;/m/0g_s1z0;M;16352214;1;5;[];['turn'];[]
Robertson;;M;16355097;4;0;[];['arrive'];[]
Malini Kumar;/m/0h76jtw;F;16355097;3;1;[];['submerge', 'have'];[]
Prasanna;;F;16355097;1;2;[];['miss'];[]
Rithika;;M;16355097;1;3;[];[];[]
daughter;;F;16355097;1;4;['old'];[];[]
Jamie;;F;16357786;7;0;[];['arrive', 'ask'];[]
Charlie;;M;16357786;3;1;[];['escort', 'invite'];[]
Albert F. Peterson;/m/02nwc8g;M;16358705;19;0;['unsuccessful', 'unsuccessful'];['have', 'feel', 'placate', 'reveal', 'persuade', 'rescue'];['songwriter', 'songwriter', 'biochemist']
Kim McAfee;/m/0h1pml4;F;16358705;18;1;[];['have', 'see', 'reassure', 'bid'];['hugo peabody', 'salesman']
Conrad Birdie;/m/02kb37t;M;16358705;9;2;['impatient'];['sing', 'sing', 'arrive', 'show', 'take', 'kiss', 'sing', 'get'];['goodbye']
Apple;;M;16358705;4;3;[];['become'];[]
Hugo Peabody;/m/02kb38_;M;16358705;4;4;[];['break', 'interrupt'];['boy']
Rosie DeLeon;/m/0h4zz57;F;16358705;4;5;[];['write', 'feel', 'slip'];[]
Mama Mae Peterson;/m/0j_f85x;F;16358705;2;6;[];[];['mother', 'mama mae peterson']
Harry McAfee;/m/0j_ghy0;M;16358705;1;7;[];[];['father']
Pearson;;M;16358705;1;8;[];['receive'];['star']
salesman;;M;16358705;1;9;[];[];['fertilizer']
Paul Blart;/m/0gyp72m;M;16368206;34;0;[];['live', 'fail', 'notice', 'have', 'get', 'feel', 'leave', 'see', 'detain', 'steal', 'give', 'refuse', 'refuse', 'give', 'decide'];['hypoglycemia', 'demand']
Commander Kent;/m/0h0z9l9;M;16368206;13;1;[];['pull', 'kill', 'shoot'];['classmate']
Amy;/m/0h1lb4b;F;16368206;9;2;[];['invite'];['escort', 'rest', 'rest', 'rescue', 'rest']
Veck;/m/0h5sf8d;M;16368206;9;3;[];['enter', 'demand', 'escape'];[]
Sergeant Howard;/m/0h5sf7j;M;16368206;5;4;[];['instruct', 'realize', 'offer'];['paul blart']
Simms;;M;16368206;5;5;[];['embarrass'];[]
ringleader;;M;16368206;2;6;[];['notice'];[]
vendor;;F;16368206;2;7;[];[];['other']
James;;M;16368206;1;8;['mannered', 'overweight'];[];['man']
Maya;/m/0h5sf8p;F;16368206;1;9;[];['attempt', 'show'];['dream']
friend;;F;16368206;1;10;['overweight'];['like'];[]
hostage;;F;16368206;1;11;[];[];['rest']
babysitter;;F;16368684;3;0;['beautiful', 'teenage'];['become'];['child']
Jack;/m/0h5m3n0;M;16368684;2;1;[];[];['friend']
friend;;F;16368684;2;2;['questionable'];['fantasize'];['father']
Fargo Gondorff;/m/0h2zxl8;M;16385924;4;0;[];[];['man', 'head']
Macalinski;;M;16385924;3;1;[];[];['racketeer']
Doyle Lonnegan;/m/05v1w7r;M;16385924;1;2;[];[];['banker']
grifter;;F;16385924;1;3;[];['name'];['grifter']
protege;;M;16385924;1;4;['young'];['attempt'];[]
Kyo Kusanagi;/m/03hl8h;M;16396774;21;0;['eld'];['house', 'threaten', 'confront', 'tell', 'consume', 'fight', 'slash', 'generate', 'decide'];['clan', 'corner']
Rugal;/m/0h56rq5;M;16396774;18;1;[];['alter', 'destroy', 'use', 'reveal', 'send', 'destroy'];[]
Mai Shiranui;/m/0386k7;F;16396774;17;2;[];['defeat', 'meet', 'hitch', 'explain', 'look', 'tell', 'meet', 'blow', 'cover', 'find', 'take'];[]
Iori;;F;16396774;15;3;[];['tell', 'explain', 'put', 'appear', 'allow', 'stare'];[]
Terry;;M;16396774;9;4;[];['face', 'battle', 'throw'];[]
world;;M;16396774;6;5;['real', 'real'];['defeat', 'fight'];[]
Yagami;;M;16396774;4;6;[];[];['boyfriend', 'son']
Scott;;M;16396774;3;7;[];['place', 'reflect'];['colleague']
Bogard;;M;16396774;2;8;[];['enter', 'believe'];['agent']
Mirror;;M;16396774;2;9;[];['use'];[]
ancestor;;M;16396774;1;10;[];['attempt', 'kill'];[]
