Character_name;Freebase_character_ID;Actor_gender;Wikipedia_movie_ID;Coref_count;Main_actor;Adjectives;Verbs;Attributes
Sharane;/m/0h6crqj;F;312228;3;6;[];['get', 'decide'];[]
Kevin Flynn;/m/02nwrg6;M;312757;23;0;[];['attempt', 'persuade', 'meet', 'discover', 'keep', 'kiss', 'leap', 'take'];['engineer', 'program']
Ram;/m/02nwrgn;M;312757;10;1;['resistant'];['appear', 'capture', 'begin'];['computer']
Sark;/m/07sjxr;M;312757;8;2;[];['leave', 'reach'];['empower']
Alan Bradley;/m/02nwrfs;M;312757;5;3;[];['forge', 'remain'];[]
Ed Dillinger;/m/02nwrf_;M;312757;5;4;[];['attempt', 'reveal', 'know', 'plagiarize', 'enter'];[]
Tron;/m/0cgfrn;M;312757;4;5;[];['monitor', 'confront', 'damage', 'destroy'];['program']
Molly Grue;/m/0h_3ljx;F;313002;17;0;[];['struggle', 'seem', 'hurt'];[]
King Haggard;/m/0h2plpc;M;313002;14;1;[];['adopt', 'confront', 'have', 'fall', 'gain'];['death', 'disagree']
Schmendrick;/m/0h3c3gf;M;313002;10;2;['only', 'only'];['proceed', 'introduce', 'request', 'reveal', 'turn', 'lament', 'watch'];['magician', 'molly grue', 'unicorn', 'unicorn']
Lír;;F;313002;8;3;[];['believe', 'struggle', 'try', 'depart', 'gain'];['son', 'assure', 'king']
Mommy Fortuna;/m/0fw5cj9;F;313002;6;4;[];['manage'];[]
Amalthea;/m/0h1p776;F;313002;5;5;[];['begin', 'want'];['niece']
Unicorn;/m/0h1p741;F;313002;5;6;['other', 'other'];['discover', 'escape', 'near', 'proceed', 'turn', 'revive'];[]
keeper;;F;313002;5;7;[];['come'];['depart']
The Butterfly;/m/0h_3lh5;M;313002;4;8;[];['begin'];[]
bull;;M;313002;3;9;[];['give', 'get', 'stop'];['force']
The Cat;/m/0h_3lgs;M;313002;2;10;[];['talk', 'love', 'drive'];[]
Ruhk;/m/0h_3lkk;M;313002;1;11;[];[];[]
she;;F;313002;1;12;[];[];['last']
Fred;;M;313885;13;0;['different'];['rent', 'explain', 'look', 'take', 'stay', 'marry'];['story']
Cathy;;F;313885;12;1;['married'];['answer', 'learn', 'accept', 'avoid', 'reveal', 'do'];['knockout', 'student']
George;;M;313885;7;2;[];['enjoy', 'refuse'];[]
advisor;;F;313885;6;3;['cathy', 'skeptical'];['worry', 'encourage', 'supply'];[]
Bingham;;M;313885;2;4;[];[];[]
Bohannon;;M;313885;1;5;[];[];['investigator']
Boss' Girl Friend;/m/0gyjcp_;F;313885;1;6;[];['philander', 'give'];[]
Howie;;M;313885;1;7;[];[];[]
Johnny;;M;314093;38;0;['rebellious'];['perform', 'receive', 'fall', 'use', 'advise', 'show', 'decide', 'sweep', 'offer', 'take', 'meet', 'keep', 'lie', 'agree', 'arrive', 'find', 'hear', 'use', 'reach'];['crew', 'officer']
Kathy;;F;314093;30;1;[];['refuse', 'go', 'criticize', 'ask', 'decide', 'see', 'hold', 'join'];['brother']
Nick;;M;314093;6;2;['humiliating'];['arrive'];[]
Gordon;;M;314093;3;3;['angry'];['warn', 'reveal', 'accuse'];[]
Owen;;M;314093;1;4;['carefree'];[];['rapper']
Singer at First Club;/m/0gyh9k8;F;314093;1;5;['local'];['close', 'frequent'];['night']
Winslow;;F;314093;1;6;[];['have'];['student']
brother;;F;314093;1;7;['young'];[];[]
officer;;F;314093;1;8;[];[];['police']
Bennie;;M;314406;44;0;[];['play', 'know', 'go', 'refuse', 'go', 'convince', 'propose', 'seem', 'knock', 'play', 'take', 'find', 'shoot', 'confess', 'refuse', 'learn', 'catch', 'begin', 'ask', 'kill', 'give', 'manage', 'take', 'relate', 'oblige', 'make'];['officer']
Garcia;;M;314406;28;1;[];['groom', 'profess', 'die', 'open', 'wake', 'bury', 'pack'];['who', 'who', 'threat']
head;;F;314406;15;2;[];['retire', 'let', 'walk', 'follow', 'kiss', 'include', 'urge', 'leave'];['rip', 'slap']
Elita;;M;314406;14;3;[];['admit', 'inform', 'want', 'agree'];['prostitute']
Max;;M;314406;3;4;[];['blame'];[]
Teresa;;F;314406;3;5;[];['identify', 'enter'];['daughter']
Alfredo;;M;314406;2;6;[];[];[]
Kristofferson;;M;314406;1;7;[];[];[]
girlfriend;;F;314406;1;8;[];[];[]
Cornelius Leyden;/m/0h5m01p;M;314680;24;0;[];['visit', 'become', 'seek', 'borrow', 'meet', 'catch', 'have', 'offer', 'write'];['writer']
Peters;;M;314680;15;1;['wounded'];['ransack', 'reveal', 'plan', 'grab', 'send', 'admit', 'accomplish', 'ask'];[]
Dimitrios;;M;314680;4;2;[];['manipulate', 'cross'];['track']
Bulic;;M;314680;3;3;[];['confess'];['meek']
Paris;;M;314680;3;4;[];['pay'];[]
Grodek;;M;314680;1;5;['next'];['hire'];['link']
lover;;F;314680;1;6;[];[];[]
Jack Elliot;/m/0gxty1z;M;314775;32;0;['reinvigorated'];['develop', 'swallow', 'apologize', 'utilize', 'get', 'go', 'read', 'take', 'foul', 'see', 'run'];[]
Uchiyama;;M;314775;9;1;[];['admit', 'lift', 'signal', 'nod'];[]
manager;;M;314775;9;2;['american'];['believe'];['team', 'ally', 'ballplayer']
Max 'Hammer' Dubois;/m/0h5mfdv;M;314775;4;3;[];['sign'];[]
Hiroko;;M;314775;2;4;['beautiful'];['hire'];[]
Niles;;M;315035;18;0;['sympathetic'];['play', 'carry', 'tell', 'face', 'continue', 'whisper', 'sneak', 'know', 'do', 'speak', 'appear'];[]
Ada;;F;315035;10;1;[];['dote', 'call', 'find', 'drag', 'blame', 'hear', 'suspect', 'discover', 'fear', 'insist', 'hear', 'empty', 'die'];['emigrant']
Holland;;F;315035;10;2;['amoral'];['insist', 'appear', 'give', 'appear', 'fall', 'help', 'insist', 'tell'];['maker']
game;;M;315035;9;3;['great'];['play', 'get', 'lie'];[]
Rowe;;F;315035;6;4;[];['have', 'demand', 'ask'];['spinster']
baby;;M;315035;6;5;['newborn'];['let', 'do', 'refuse'];['copycat']
Russell;;M;315035;5;6;[];['find', 'take', 'give'];['cousin']
Angel;;M;315035;4;7;[];['identify', 'fall'];[]
emigrant;;M;315035;3;8;['russian'];[];[]
cousin;;M;315035;1;9;[];['betray'];['trinket']
grandfather;;M;315035;1;10;[];['ask'];['trinket']
maid;;F;315035;1;11;[];[];[]
recluse;;F;315035;1;12;[];[];['bedroom']
sheriff;;M;315035;1;13;[];['come'];[]
Nick Wells;/m/0gxsb_f;M;316092;30;0;[];['decide', 'go', 'hire', 'associate', 'use', 'enter', 'fill', 'pack', 'give', 'escape', 'advise', 'hang', 'watch', 'meet'];['cracker', 'master', 'nick well', 'entrance']
Jack Teller;/m/0gy99zk;M;316092;12;1;[];['use', 'lock', 'call', 'cross'];['nick well']
Diane;/m/0gyxq6n;F;316092;2;2;[];['accept'];[]
Max;/m/0gxs8tn;M;316092;1;3;[];['introduce'];['fence']
Paris Carver;/m/07ptqf;F;317647;9;0;[];[];[]
Wai Lin;/m/0cy51b;F;317647;8;1;[];['kill', 'trap'];['spy', 'explode']
Elliot Carver;/m/059t73;M;317647;6;2;[];['begin', 'kill'];['head']
Henry Gupta;/m/0dwxf9;M;317647;4;3;['american'];['buy', 'escape', 'send', 'outlive'];['terrorist']
M;/m/01lxy7;F;317647;4;4;[];['send', 'identify', 'send', 'notice'];['military']
James Bond;/m/0clpml;M;317647;3;5;[];['discover', 'travel', 'steal', 'kill', 'go', 'capture', 'detonate', 'go', 'trap', 'survive'];['agent']
Stamper;/m/08nw6n;M;317647;3;6;[];['appear'];[]
Admiral Roebuck;/m/0f80bq;M;317647;1;7;[];['launch', 'deploy'];[]
head;;M;317647;1;8;[];[];[]
Thomas;;M;317703;11;0;[];['try', 'return', 'fail', 'die'];['daughter']
spinster;;F;317703;3;1;[];['age', 'raise'];['demand']
Henry;;M;317703;1;2;[];['destroy'];[]
Rose;;F;317703;1;3;[];[];[]
Sonny Malone;/m/02nws5d;M;317873;40;0;['talented', 'same'];['return', 'resume', 'collide', 'find', 'identify', 'tell', 'befriend', 'find', 'violate', 'recall', 'follow', 'approach', 'like'];['artist']
Kira;/m/02nws4z;F;317873;17;1;['olympian'];['encourage', 'fall', 'enter', 'express', 'go'];['one', 'muse', 'sister', 'behalf']
Zeus;;M;317873;9;2;[];['send', 'decide'];[]
Danny McGuire;/m/02nws4j;M;317873;1;3;[];['lose', 'have'];[]
Sam;/m/0h145qm;M;319017;8;0;[];['do', 'go', 'count', 'start'];['astronomer']
Anton;/m/0h5sfwy;M;319017;3;1;[];[];['fiance']
Frenchman;;F;319017;3;2;[];['name', 'decide'];['suave']
Maggie;/m/0gxw7_k;F;319017;3;3;['ultra'];['try'];['astronomer', 'hip', 'photographer']
Linda;/m/0gz7nt2;F;319017;1;4;[];['leave'];[]
Andy;;M;320032;14;0;[];['return', 'plan', 'ask', 'put', 'learn', 'fall', 'learn', 'make', 'cancel', 'bid', 'agree'];[]
Barney Fife;/m/05pxh3;M;320032;4;1;[];['intend', 'learn', 'make'];[]
Opie Taylor;/m/08nv4q;M;320032;2;2;[];[];['hometown']
Pyle;;M;320032;2;3;[];[];[]
man;;M;320401;13;0;['common'];['focus', 'accept', 'choose', 'want', 'phone'];[]
Barton Fink;/m/0h2x_gp;M;320401;12;1;['common'];['enjoy', 'explain', 'proclaim', 'fall', 'meet', 'arrive'];[]
Goodman;;M;320401;11;2;[];['project', 'remain', 'write', 'meet', 'tell', 'know'];['actor']
Audrey Taylor;/m/0h60z5l;F;320401;7;3;[];['w.p. mayhew', 'explain', 'feel'];['barton fink']
W.P. Mayhew;/m/0h5k5dw;M;320401;7;4;[];['vomit', 'argue'];[]
Charlie Meadows;/m/0h03fgj;M;320401;6;5;[];['describe', 'speak'];[]
loser;;F;320401;3;6;[];['ask', 'assume'];[]
Ben Geisler;/m/0h60z58;M;320401;1;7;['frenetic'];['take'];['producer']
California;;M;320401;1;8;[];[];[]
Choirs;;M;320401;1;9;[];[];[]
Jack Lipnick;/m/0h60z67;M;320401;1;10;[];[];[]
success;;M;320401;1;11;[];['offer'];[]
Willie;/m/0bjc4lk;M;320496;40;0;[];['go', 'meet', 'meet', 'nickname', 'leave', 'take', 'move', 'start', 'cause', 'become', 'demand', 'go', 'try', 'beat', 'feel', 'try', 'bloody', 'cut', 'give', 'learn', 'decorate', 'leave', 'take', 'ask', 'survive', 'put', 'receive'];['alcoholism']
Thurman;;M;320496;17;1;[];['ask', 'receive', 'refuse', 'give', 'arrive', 'walk', 'kick'];[]
Marcus;/m/0bjc4kr;M;320496;13;2;[];['return', 'berate', 'try', 'change', 'see', 'produce'];[]
The Kid;/m/0h6gc0g;M;320496;10;3;[];['stop', 'live', 'defend', 'give'];[]
bully;;M;320496;5;4;[];['do', 'torment', 'wait'];['lead']
boy;;M;320496;3;5;['lonely', 'unpopular'];['nickname', 'live'];['father']
Gin;/m/0bjc4m3;M;320496;1;6;[];['break', 'discover'];['murder']
Roger Merman;/m/0h6gc13;M;320496;1;7;['hostile', 'unarmed'];['confront', 'dress'];[]
Stokes;;M;320496;1;8;[];['work'];[]
Oscar;;M;320500;40;0;['old'];['confide', 'arrive', 'rebuff', 'try', 'hail', 'go', 'wake', 'plan', 'spend', 'make', 'bring', 'open', 'find', 'make', 'follow', 'explain', 'do', 'do', 'reply', 'run', 'tell', 'smile'];[]
Eve Grubman;/m/0gyl84c;F;320500;18;1;['old', 'young', 'unsuspecting'];['speak', 'brush', 'pick', 'play', 'understand', 'break', 'take', 'ask'];['man', 'stepmother']
Diane;;F;320500;15;2;[];['begin', 'join', 'tell', 'play', 'excuse', 'kiss', 'admit', 'explain', 'find', 'wear'];['lover']
Stanley Grubman;/m/0h26cth;M;320500;11;3;[];['introduce', 'tell', 'inquire'];['friend']
girl;;F;320500;5;4;['attractive'];['approach'];[]
Miranda Spear;/m/0gz59v3;F;320500;2;5;[];[];[]
Lodder;;F;320500;1;6;[];[];['chiropractor']
Alex;/m/0cgjjbw;M;320502;18;0;[];['go', 'disclose', 'tell', 'meet', 'marry', 'get', 'start', 'keep', 'decide'];['man']
Sarah Cassidy;/m/0cgjjc9;F;320502;3;1;[];['brush'];['man']
man;;F;320502;1;2;['eyed', 'mournful', 'hit'];[];[]
Ron Gatley;/m/0h2hbk6;M;320506;17;0;[];['bribe', 'end', 'have', 'go', 'suspect'];['anger', 'gun']
teenager;;M;320506;10;1;['troubled', 'crazy'];['tell', 'see', 'have', 'have', 'see', 'warn'];['killer']
wife;;F;320506;10;2;['open'];['cheat', 'do', 'have', 'kill', 'doubt'];['businessman', 'daughter']
monkey;;M;320506;9;3;['small', 'murderous'];['tame', 'alienate', 'go', 'allude'];[]
therapist;;F;320506;9;4;[];['think', 'manage'];[]
Doyle;;F;320506;8;5;[];['start', 'collapse', 'get', 'get', 'appear', 'drive', 'see', 'try'];['monkey']
daughter;;F;320506;5;6;[];['find', 'hold', 'tell'];[]
killer;;M;320506;5;7;['vicious', 'serial'];['kill', 'look', 'run', 'fall'];['vision']
Simpson;;M;320506;4;8;[];['end', 'fail'];['son']
Harrison;;M;320506;3;9;[];['hold', 'put'];['daughter']
businessman;;M;320506;2;10;[];['discover'];[]
girlfriend;;F;320506;2;11;[];['drive'];[]
Nightmare;;M;320506;1;12;[];[];[]
Divine;/m/0h2x5k_;M;320527;24;0;['filthy'];['live', 'proclaim', 'receive', 'kill', 'head', 'find', 'use', 'take', 'hold', 'offer', 'shoot', 'sit'];['actress', 'goer']
Crackers;/m/0hh4gbp;M;320527;21;1;['captive'];['think', 'emasculate', 'find'];['son', 'companion']
Raymond Marble;/m/0hh4gb0;M;320527;18;2;[];['run', 'get', 'send', 'send', 'disgust', 'call', 'try'];['information']
Cotton;/m/0hh4gck;F;320527;10;3;[];['look'];[]
Edie;/m/0hh4gcs;F;320527;7;4;['ill'];['love', 'carry'];['mother']
Channing;/m/0hh4g8y;M;320527;5;5;[];['lock', 'bleed'];[]
owner;;F;320527;5;6;['filthy'];['take', 'spit'];['dog', 'street', 'Divine']
Babs;;F;320527;3;7;[];[];[]
hostage;;F;320527;3;8;[];['call'];[]
Connie Marble;/m/0hh4gc3;F;320527;2;9;['raymond marble', 'raymond marble'];['burn', 'find'];[]
snake;;F;320527;2;10;[];['accept'];['contortionist']
Cookie;/m/0hh4gb7;F;320527;1;11;[];['inform'];[]
Party Guest;/m/0hh4g9t;M;320527;1;12;[];['begin', 'end'];[]
contortionist;;M;320527;1;13;[];['flex'];[]
Captain Jack Sparrow;/m/01x5g2;M;321496;35;0;[];['arrive', 'agree', 'use', 'know', 'learn', 'escape', 'escape', 'persuade', 'tell', 'steal', 'jump'];['order', 'captain jack sparrow', 'captain', 'son', 'island', 'order', 'spot', 'order']
Elizabeth Swann;/m/03n3qj;F;321496;23;1;[];['hide', 'glimpse', 'propose', 'answer', 'faint', 'negotiate', 'maroon', 'discover', 'burn', 'sneak', 'head'];['key', 'child', 'crew', 'captain jack sparrow']
Hector Barbossa;/m/02v9k1;M;321496;15;2;[];['agree', 'mutiny', 'give', 'have', 'reject', 'agree', 'reveal', 'attempt', 'collapse'];['mate', 'blood']
Bill;;M;321496;5;3;[];['shoot'];['son']
James Norrington;/m/08r83s;M;321496;5;4;[];['recognize', 'refuse', 'set'];[]
Pearl;;F;321496;3;5;[];['rescue', 'repair'];[]
child;;M;321496;3;6;[];[];[]
Will Turner;/m/02x0rv;M;321496;1;7;['young'];['wear', 'love', 'suggest', 'persuade', 'learn', 'suspect', 'reveal', 'drop', 'attempt'];[]
Hector;/m/03g2w;M;323715;27;0;[];['cut', 'remove', 'finish', 'realize', 'lead', 'come', 'know', 'say', 'begin', 'tie', 'make', 'show'];['good', 'death']
Briseis;/m/0kvfr;F;323715;20;1;[];['carry', 'try', 'try', 'threaten', 'manage'];['member', 'prize']
Achilles;/m/0j1h5h0;M;323715;18;2;['fast', 'fallen'];['ponder', 'visit', 'want', 'choose', 'claim', 'fight', 'rescue', 'ready', 'appear', 'sleep', 'attack', 'light', 'seek', 'approach', 'slay', 'break', 'let', 'search', 'help', 'urge', 'remove'];['rower']
Phtia;;M;323715;17;3;[];['go', 'live', 'die', 'go', 'find', 'die'];[]
Odysseus;/m/0bvm0f7;M;323715;16;4;[];['visit', 'tell', 'know', 'tell', 'inform', 'kill', 'put', 'throw', 'give', 'plan', 'kill', 'kill'];['king']
Priam;/m/060lb;M;323715;13;5;[];['visit', 'retrieve', 'take', 'tell', 'fight', 'give', 'take', 'trust'];['son']
Paris;/m/0h0_x;M;323715;10;6;[];['fall', 'challenge', 'have', 'hand'];[]
Menelaus;/m/0d7dt58;M;323715;9;7;['own'];['smuggle', 'vow', 'approach', 'agree', 'try', 'leave'];[]
Agamemnon;/m/0qrc;M;323715;6;8;[];['want', 'use', 'plan', 'give'];[]
Eudorus;/m/0d7dt4_;M;323715;5;9;[];[];[]
Aeneas;;M;323715;3;10;[];['head', 'practice'];[]
Trojan;;F;323715;3;11;[];[];[]
cousin;;M;323715;2;12;[];['kill', 'face'];[]
Helen;/m/0h166;F;323715;1;13;[];['escape'];['wife', 'other']
Patroclus;/m/0l1y6;M;323715;1;14;[];[];[]
Andromache;/m/0d7dt4n;F;323715;1;15;[];['help'];[]
scout;;M;323715;1;16;[];['find'];[]
Vinny Gambini;/m/0g_7vb8;M;324616;51;0;['local'];['manage', 'cross', 'ask', 'show', 'make', 'discredit', 'become', 'realize', 'testify', 'need', 'recall', 'call', 'play', 'claim', 'have', 'open', 'supply', 'give', 'claim', 'claim', 'say', 'tell', 'drive'];['lawyer']
Mona Lisa Vito;/m/0gy97ng;F;324616;9;1;[];['storm', 'come', 'tell', 'clear'];[]
Judge Chamberlain Haller;/m/0h6f7gs;M;324616;7;2;[];['discover', 'try', 'learn', 'apologize'];['trial']
Billy Gambini;/m/0ggm637;M;324616;5;3;[];['match', 'end'];['stan rothenstein']
Stan Rothenstein;/m/0h6f7ht;M;324616;4;4;[];['decide', 'develop'];[]
George Wilbur;/m/0h6f7jb;M;324616;1;5;[];[];['analyst']
Jim Trotter III;/m/0h6f7hk;M;324616;1;6;[];['produce', 'congratulate'];[]
Sheriff Farley;/m/0h4yb2t;M;324616;1;7;['local'];['run', 'testify'];[]
Mushnick;;M;325206;19;0;[];['pinch', 'own', 'act', 'stay', 'refuse', 'hide', 'assume', 'observe', 'trick', 'pass', 'do', 'wander', 'knock'];['police']
Seymour;;M;325206;11;1;[];['invite', 'invite', 'receive', 'take', 'make', 'ignore', 'take', 'whine'];[]
Jr.;;F;325206;7;2;[];['grow', 'begin', 'announce', 'return', 'eat', 'eat', 'yell', 'begin'];[]
Audrey;;F;325206;5;3;[];['flirt'];[]
robber;;M;325206;3;4;[];['come', 'fall'];[]
Krelboyne;;M;325206;1;5;['clumsy'];['know'];[]
Marlene;;F;326242;32;0;['last'];['do', 'find', 'learn', 'head', 'find', 'seek', 'send', 'watch'];['troop', 'pilot', 'scene', 'group']
Tony;;M;326242;16;1;['inexperienced'];['seem', 'abandon', 'return', 'plan', 'see', 'become', 'fight', 'save'];['pilot']
Shrike;;M;326242;6;2;[];['call'];"['detonate', ""sleeper'-specific""]"
Alicia;;F;326242;4;3;['young', 'unknowing'];['brainwash', 'venture'];['teenager']
humanity;;M;326242;4;4;[];[];['humanity']
berserk;;M;326242;3;5;[];[];[]
soldier;;M;326242;3;6;[];['appear', 'recognize'];[]
child;;M;326242;2;7;[];['get'];['answer']
male;;M;326242;2;8;['average', 'young'];['diagnose'];['adult', 'soldier']
head;;M;326242;1;9;[];[];['nest']
Dominó;;M;326446;13;0;['wrong'];['fall', 'leave', 'go', 'carry', 'agree', 'fall'];[]
Azul;;F;326446;6;1;[];['look', 'visit', 'have', 'take', 'take'];[]
dog;;M;326446;4;2;['azul'];['dream', 'take'];['opener', 'protection']
Gallardo;;M;326446;3;3;[];['arrive'];[]
him;;M;326446;3;4;[];[];['order']
criminal;;M;326446;2;5;['ruthless'];['nickname', 'break'];[]
hostage;;F;326446;1;6;['azul'];[];[]
Annie;/m/0bj6zjc;F;326982;10;0;[];['accuse', 'welcome', 'cater'];[]
Chris;/m/0bj6zhh;F;326982;3;1;[];['go', 'believe'];[]
Clarke;;F;326982;3;2;['anxious'];['lounge', 'convince'];[]
Charity Chicken Worker;/m/0bj7011;M;326982;1;3;[];[];['hospital']
Husband 1;/m/0bj70jk;M;326982;1;4;[];[];['son', 'demand']
Jem's Friend 2;/m/0bj6__b;M;326982;1;5;[];[];[]
wolf;;M;327045;10;0;[];['use', 'drop', 'try', 'fail', 'dress', 'continue', 'have', 'chase', 'try'];[]
pig;;M;327045;5;1;['first', 'second', 'third', 'third', 'third', 'third', 'third'];['use', 'go', 'block', 'see'];[]
employer;;M;327582;4;0;[];['send'];[]
John J. Anderson;/m/0gjpj60;M;327582;3;1;['successful', 'american', 'paranoid'];['rent', 'witness', 'fulfill', 'make'];['hitman']
Miguel;/m/0gjpj89;M;327582;2;2;[];['breathe'];[]
Dr. Ross Jennings;/m/0h5vgjh;M;328344;30;0;[];['have', 'die', 'have', 'perform', 'send', 'try', 'find', 'trap', 'fall', 'battle', 'leave'];['son', 'coroner']
spider;;M;328344;11;1;['original', 'general', 'general'];['jump', 'manage', 'produce', 'mate', 'burn'];['house', 'death']
Doctor James Atherton;/m/0h5vgks;M;328344;5;2;[];['tell', 'inform', 'elaborate', 'discover'];[]
Jerry Manley;/m/0h5vgmb;M;328344;4;3;[];['have'];[]
Margaret Hollins;/m/0h5vgjr;F;328344;3;4;[];['die', 'seem'];[]
Milton Briggs;/m/0h5vgls;M;328344;3;5;[];[];[]
Molly Jennings;/m/0h5vgk7;F;328344;3;6;[];[];[]
Chris Collins;/m/0ghgg6f;M;328344;2;7;[];['send'];['trace', 'nest']
Delbert McClintock;/m/0h03fnn;M;328344;2;8;['equipped'];['make'];['delbert mcclintock']
Irv Kendall;/m/0h5vgl8;M;328344;2;9;[];['notice', 'open'];[]
Jones;;M;328344;2;10;[];['suppose', 'decide'];[]
Doctor Sam Metcalf;/m/0h5vgml;M;328344;1;11;['rival'];[];[]
Sheriff Lloyd Parsons;/m/0h5vgl0;M;328344;1;12;[];['exterminator', 'discover'];[]
Tommy Jennings;/m/0h5vgj_;M;328344;1;13;[];[];['physician']
Norman;;M;329338;2;0;[];['have', 'feel'];[]
Sue Charlton;/m/0hgybrw;F;331586;13;0;['first'];['engage', 'go', 'find', 'invite', 'follow', 'reach'];['writer']
"Michael ""Crocodile"" Dundee";/m/02qlsxl;M;331586;5;1;['legendary'];[];[]
Richard Mason;/m/0hgybq_;M;331586;5;2;[];['propose', 'walk'];[]
Outback;;M;331586;4;3;[];[];[]
bushman;;F;331586;4;4;[];['report', 'find'];[]
Gabriel;;M;331860;31;0;['frustrating'];['become', 'make', 'argue', 'lose', 'have', 'seek', 'decide', 'accept', 'blow', 'call'];['temp']
Mark;;M;331860;29;1;[];['leave', 'follow', 'assert', 'trick', 'leave', 'reappear', 'make', 'give', 'form'];['dancer']
Perry;;M;331860;6;2;[];['escort'];[]
Judy;;F;331860;4;3;[];['mediate', 'find'];['apologize']
Katherine;/m/0gyd5gz;F;331860;4;4;[];['proceed', 'humiliate'];[]
friend;;F;331860;2;5;[];['aspire', 'obsess', 'badmouth'];['actress']
Luke;;M;333492;30;0;[];['continue', 'release', 'feel', 'agonize', 'do', 'put', 'crush', 'agree', 'go'];[]
Sam Simms;/m/0h2c718;M;333492;15;1;[];['see', 'fail', 'feel', 'agree', 'take', 'take', 'take', 'decline'];['champion', 'pity']
Mongoose12;;M;333492;12;2;[];['plan', 'want', 'blame'];['Woods']
Sonny;;M;333492;3;3;[];['play'];[]
friend;;M;333492;2;4;['online'];['abandon'];[]
Rob;;M;333492;1;5;[];['try'];[]
Reynolds;;M;333735;6;0;[];['hunt', 'consider', 'go'];['crew']
Isabella;;F;333735;3;1;[];['tell'];[]
husband;;M;333735;3;2;[];[];[]
Nancy Fowler Archer;/m/0gkv6f2;F;334865;25;0;[];['speed', 'snap', 'make', 'grow', 'stomp', 'rip', 'spot', 'drop'];['woman']
Harry Archer;/m/0gkv6fb;M;334865;6;1;[];['fire', 'sneak', 'find', 'lie'];[]
rival;;F;334865;5;2;[];[];[]
Hudson;;M;334865;4;3;[];['pretend', 'search'];[]
front;;F;334865;3;4;[];['veer'];[]
nobody;;F;334865;3;5;[];['believe', 'philander'];[]
Dr. Heinrich Von Loeb;/m/0gkv6dr;M;334865;2;6;[];['call'];['specialist']
Dr. Isaac Cushing;/m/0gkv6fl;M;334865;2;7;[];['call'];[]
alien;;F;334865;1;8;['giant'];['get', 'exit', 'emerge'];[]
woman;;F;334865;1;9;['wealthy'];[];[]
world;;M;334865;1;10;[];['calculate'];[]
Oscar;/m/04j6bvq;M;334874;70;0;['excited'];['owe', 'bring', 'bet', 'deed', 'see', 'come', 'move', 'discover', 'please', 'have', 'stage', 'defeat', 'leave', 'become', 'buy', 'present', 'find', 'comply', 'laugh', 'spend', 'have', 'state', 'know', 'make', 'bear', 'forsake'];['convince', 'sharkslayer', 'gang']
Lenny;/m/0bnqc77;M;334874;16;1;['much'];['refuse', 'free', 'pretend', 'come'];['pain', 'pain', 'reconcile']
Angie;/m/0bnqc85;F;334874;15;2;['paramour'];['offer', 'find', 'reveal', 'have'];[]
Don Lino;/m/0bnqc6y;M;334874;9;3;[];['kidnap', 'realize', 'apologize', 'acquire'];['wealth']
Lola;/m/0hhgwth;F;334874;6;4;[];['seduce', 'leave', 'become', 'remind', 'come', 'find'];['rival']
Sykes;/m/0bnqc90;M;334874;5;5;[];['tell', 'become'];[]
fish;;M;334874;4;6;['other', 'other'];['name', 'discuss', 'expect', 'meet', 'stay', 'want'];['puffer']
Frankie;/m/0bnqc7w;M;334874;3;7;[];['spot', 'become'];[]
Valentine;;F;334874;1;8;[];[];[]
horse;;M;334874;1;9;[];[];['moments and line and fall', 'crosse', 'trip', 'line']
killer;;M;334874;1;10;[];[];[]
Jessie;/m/0dr9dc;F;335298;17;0;['beloved'];['reveal', 'end'];['cowgirl', 'toy']
Sheriff Woody;/m/064dv4;M;335298;17;1;[];['prepare', 'have', 'save', 'discover', 'intend', 'refuse', 'go', 'board', 'lasso', 'tell'];['toy', 'toy']
Buzz Lightyear;/m/01ptn1;M;335298;15;2;['new', 'new', 'new'];['set', 'join', 'rejoin', 'remind', 'change', 'stay'];['mind', 'toy']
Green Aliens;/m/0gwnrnd;M;335298;14;3;[];['get', 'release', 'want', 'arrive', 'do'];['imposter']
Andy;/m/09vw5d0;M;335298;9;4;[];['leave', 'throw', 'grow', 'have', 'return', 'outgrow'];['sheriff woody']
Friend;;M;335298;8;5;[];['want', 'spend', 'make'];[]
Stinky Pete;/m/0dr9sk;M;335298;8;6;[];['decide'];['toy']
Rex;/m/07wwk5l;M;335298;5;7;['valuable'];['discover'];['collectible']
Andy's Mom;/m/09vw5d8;F;335298;3;8;[];['put', 'discover'];[]
Prospector;;M;335298;3;9;[];['warn', 'prevent'];['delusion']
Emperor Zurg;/m/05h9ps;M;335298;2;10;[];['follow'];['father']
Hamm;/m/07wwk78;M;335298;1;11;[];[];[]
Mr. Potato Head;/m/07wwk6_;M;335298;1;12;[];[];['slinky dog']
Slinky Dog;/m/07wwkxd;M;335298;1;13;[];[];[]
Story;;M;335298;1;14;[];[];[]
Wheezy the Penguin;/m/09vw5dk;M;335298;1;15;[];[];[]
Ace Ventura;/m/028cgfh;M;336808;21;0;['private'];['receive', 'try', 'prove', 'miss', 'go', 'search', 'realize', 'follow', 'find', 'try', 'learn', 'attempt', 'beat'];['ace ventura', 'investigator', 'repair', 'suicide', 'murder', 'whereupon']
Riddle;/m/0h5q9db;M;336808;6;1;[];['fear', 'speculate'];['owner']
