,item,freebase_ID,review
21637,Q166739,/m/07m2lh,0
21638,Q428480,/m/022xz8,0
21639,Q456054,/m/0vxmyyj,0
21640,Q470705,/m/0jq3g,0
21641,Q542216,/m/0zwmx3y,0
21642,Q597436,/m/03ct8dl,0
21643,Q863282,/m/0h1wgj,0
21644,Q913710,/m/043rfsb,0
21645,Q921598,/m/047nflp,0
21646,Q921678,/m/02rdqf9,0
21647,Q973676,/m/07mll4,0
21648,Q1017834,/m/04f_z7l,0
21649,Q1364670,/m/051yfyc,0
21650,Q1385779,/m/0w33t29,0
21651,Q1630567,0,0
21652,Q1636016,/m/02zbhfn,0
21653,Q1638927,/m/027ycdk,0
21654,Q1645149,/m/047mx3_,0
21655,Q2042779,0,0
21656,Q2148226,/m/03d258m,0
21657,Q2183072,/m/0g55n5l,0
21658,Q2256657,/m/0267jl0,0
21659,Q2345856,/m/03b1dk,0
21660,Q2367932,/m/076xvrs,0
21661,Q2368320,0,0
21662,Q2372107,/m/03cjgcx,0
21663,Q2373415,/m/0fq262f,0
21664,Q2390516,/m/04csgqb,0
21665,Q2656127,/m/03c3q53,0
21666,Q2782015,/m/09v1pff,0
21667,Q2804575,0,0
21668,Q2819679,0,0
21669,Q2819685,0,0
21670,Q2819785,0,0
21671,Q2819815,0,0
21672,Q2819878,0,0
21673,Q3327158,0,0
21674,Q3503737,0,0
21675,Q3504737,/m/0hqfz1b,0
21676,Q3516681,0,0
21677,Q3538043,0,0
21678,Q3541205,0,0
21679,Q3549426,/m/0zwpykd,0
21680,Q3567679,0,0
21681,Q3567710,0,0
21682,Q3567720,0,0
21683,Q3567727,/m/0zwkf4v,0
21684,Q3567886,/m/0zbvp4l,0
21685,Q3572058,0,0
21686,Q3572989,0,0
21687,Q3978594,/m/03d255j,0
21688,Q3980625,0,0
21689,Q3980823,0,0
21690,Q3982527,/m/04f46p0,0
21691,Q3985632,0,0
21692,Q3985640,0,0
21693,Q3985646,0,0
21694,Q3985671,0,0
21695,Q3985685,0,0
21696,Q3985781,0,0
21697,Q3985787,0,0
21698,Q3985812,0,0
21699,Q3985837,/m/0gx0pgn,0
21700,Q3985945,0,0
21701,Q3986055,0,0
21702,Q3986078,0,0
21703,Q3986105,0,0
21704,Q3986117,0,0
21705,Q3986145,0,0
21706,Q3986176,0,0
21707,Q3986203,0,0
21708,Q3986308,0,0
21709,Q3986349,/m/0gfsywb,0
21710,Q3986401,0,0
21711,Q3986501,0,0
21712,Q3986547,0,0
21713,Q3986560,/m/02pv7h5,0
21714,Q3986591,0,0
21715,Q3986694,0,0
21716,Q3986697,/m/03hj39f,0
21717,Q3986720,0,0
21718,Q3986739,0,0
21719,Q3986760,0,0
21720,Q3986800,0,0
21721,Q3986851,0,0
21722,Q3986862,0,0
21723,Q3986872,0,0
21724,Q3986886,0,0
21725,Q3986898,0,0
21726,Q3986902,0,0
21727,Q3986915,0,0
21728,Q3986917,0,0
21729,Q3986924,0,0
21730,Q3986937,0,0
21731,Q3986942,0,0
21732,Q3986983,0,0
21733,Q3987000,0,0
21734,Q3987001,0,0
21735,Q3987041,0,0
21736,Q5096232,/m/03cfvg2,0
21737,Q687371,/m/06_wpc0,0
21738,Q691055,/m/0zwqyng,0
21739,Q885145,/m/051xczf,0
21740,Q895851,0,0
21741,Q1057612,/m/0grss3,0
21742,Q1066839,/m/09g9x2w,0
21743,Q1473406,/m/05976s,0
21744,Q1478938,0,0
21745,Q1656067,/m/0b_sm_f,0
21746,Q2278509,/m/0gd8_k,0
21747,Q2291798,/m/012d_0jc,0
21748,Q2306392,0,0
21749,Q2318343,/m/0jz52,0
21750,Q2431692,/m/0g9l7ds,0
21751,Q2445896,/m/07n7w9,0
21752,Q2498709,/m/04n38c4,0
21753,Q2548546,/m/047m7p7,0
21754,Q2607399,/m/0kv1g0,0
21755,Q2619207,0,0
21756,Q3006831,/m/0hgpbcx,0
21757,Q3007033,/m/0pclmgk,0
21758,Q3007900,/m/02z7tlc,0
21759,Q3011256,/m/03h5pc9,0
21760,Q3342555,/m/04ms52,0
21761,Q3346091,/m/0_hfb8h,0
21762,Q3352160,0,0
21763,Q3352309,0,0
21764,Q3358554,0,0
21765,Q3519635,/m/03h25p9,0
21766,Q3519829,0,0
21767,Q3520097,0,0
21768,Q3520128,0,0
21769,Q3520142,0,0
21770,Q3520245,0,0
21771,Q3622744,0,0
21772,Q3623820,0,0
21773,Q3624403,/m/04180g8,0
21774,Q3627726,0,0
21775,Q3627727,0,0
21776,Q3627736,0,0
21777,Q3632602,0,0
21778,Q3632838,0,0
21779,Q3635595,/m/03c_tbv,0
21780,Q3636194,/m/0ch5n7q,0
21781,Q3637149,0,0
21782,Q3637165,0,0
21783,Q3637245,0,0
21784,Q3637252,0,0
21785,Q3637431,/m/03d0dq1,0
21786,Q3637486,0,0
21787,Q3637487,0,0
21788,Q3638989,0,0
21789,Q3639174,/m/0b6s54h,0
21790,Q3640016,0,0
21791,Q3640760,0,0
21792,Q3642326,0,0
21793,Q3643299,0,0
21794,Q3645302,0,0
21795,Q3645300,0,0
21796,Q3645396,0,0
21797,Q3658028,0,0
21798,Q3675784,0,0
21799,Q3681828,0,0
21800,Q3696051,/m/03d2fjl,0
21801,Q3701001,/m/04g1nh9,0
21802,Q3701014,/m/047p2dm,0
21803,Q3835853,0,0
21804,Q3836613,/m/03c_gnf,0
21805,Q3836695,/m/03d1qjf,0
21806,Q3836697,/m/03c_wp1,0
21807,Q3836769,/m/03gqjrb,0
21808,Q3837702,0,0
21809,Q3988731,0,0
21810,Q3988806,0,0
21811,Q3988874,/m/06w4vj_,0
21812,Q3988958,0,0
21813,Q3988984,0,0
21814,Q3988985,0,0
21815,Q3988994,0,0
21816,Q3989034,0,0
21817,Q3989039,0,0
21818,Q3989108,0,0
21819,Q3989118,0,0
21820,Q3989131,0,0
21821,Q3989150,0,0
21822,Q3989165,0,0
21823,Q3989203,0,0
21824,Q4544935,0,0
21825,Q4558232,/m/0j2b25p,0
21826,Q4637338,/m/0bsl62,0
21827,Q4655369,/m/03cfvhw,0
21828,Q4656235,/m/03c42fw,0
21829,Q4656911,/m/03c43vb,0
21830,Q4658030,/m/02z1gpt,0
21831,Q4658298,/m/03gz6cj,0
21832,Q4979861,/m/02q21s2,0
21833,Q4997658,/m/04jp07w,0
21834,Q5018435,/m/0kv7jx,0
21835,Q5019028,/m/0jwy4fs,0
21836,Q5043403,/m/0n_9h7s,0
21837,Q1167870,/m/04z_t99,0
21838,Q1548197,/m/0_qzbv7,0
21839,Q2836505,/m/0j3c49y,0
21840,Q2836511,/m/0g6ysd,0
21841,Q2836560,0,0
21842,Q2836578,0,0
21843,Q2836576,0,0
21844,Q2836636,0,0
21845,Q2836743,0,0
21846,Q2836741,0,0
21847,Q2837582,0,0
21848,Q2839243,/m/02z8z9g,0
21849,Q2844889,0,0
21850,Q2844920,0,0
21851,Q2849358,0,0
21852,Q2870461,/m/04g0wqk,0
21853,Q2910152,0,0
21854,Q2925977,/m/027xlg,0
21855,Q2935763,/m/0h3pfw_,0
21856,Q3115999,0,0
21857,Q3133358,0,0
21858,Q3136457,0,0
21859,Q3140793,0,0
21860,Q3144239,0,0
21861,Q3149667,0,0
21862,Q3520669,0,0
21863,Q3520750,0,0
21864,Q3520852,0,0
21865,Q3520927,0,0
21866,Q3521051,/m/0zwp33f,0
21867,Q3521060,0,0
21868,Q3521091,0,0
21869,Q3521166,0,0
21870,Q3521298,/m/02zbd3c,0
21871,Q3521506,0,0
21872,Q3521511,0,0
21873,Q3521508,0,0
21874,Q3521706,/m/012vm8kk,0
21875,Q3576621,/m/0dn01j,0
21876,Q3710064,0,0
21877,Q3712208,0,0
21878,Q3712374,/m/02zbmnf,0
21879,Q3715771,0,0
21880,Q3718916,0,0
21881,Q3719497,0,0
21882,Q3732817,0,0
21883,Q3735201,0,0
21884,Q3753562,0,0
21885,Q3753573,/m/03d2g78,0
21886,Q3753593,0,0
21887,Q3753779,0,0
21888,Q3772839,/m/03d194x,0
21889,Q3772903,0,0
21890,Q3772909,/m/03c3kwj,0
21891,Q3773633,0,0
21892,Q3783052,0,0
21893,Q3783053,0,0
21894,Q3783208,0,0
21895,Q3783846,0,0
21896,Q3837762,0,0
21897,Q3837814,0,0
21898,Q3840522,/m/03cvfbf,0
21899,Q3840540,/m/03c_0d0,0
21900,Q3840563,/m/03c_0lk,0
21901,Q3840567,/m/03cvdjd,0
21902,Q3842251,0,0
21903,Q3854287,0,0
21904,Q3857475,0,0
21905,Q3857473,0,0
21906,Q3857479,0,0
21907,Q3857477,0,0
21908,Q3857486,0,0
21909,Q3859174,0,0
21910,Q3860988,/m/03b_v8k,0
21911,Q3861027,/m/0t51xs0,0
21912,Q3866212,0,0
21913,Q3866779,0,0
21914,Q3866820,0,0
21915,Q3866879,0,0
21916,Q3874084,0,0
21917,Q3874414,0,0
21918,Q3881255,0,0
21919,Q3881511,0,0
21920,Q3882366,/m/03d19fv,0
21921,Q3882369,/m/03c_wy9,0
21922,Q3882388,0,0
21923,Q3887464,0,0
21924,Q3887531,0,0
21925,Q3895014,0,0
21926,Q3898563,/m/03ctx2d,0
21927,Q3898781,0,0
21928,Q3902700,/m/0bbr8xt,0
21929,Q3965349,0,0
21930,Q3966900,/m/03ct87s,0
21931,Q4690688,0,0
21932,Q4728757,/m/09v1ppp,0
21933,Q7203374,/m/04ljhqp,0
21934,Q7203494,/m/02z32yv,0
21935,Q1765032,/m/02x18th,0
21936,Q2895276,/m/03cdj1s,0
21937,Q2967311,/m/03q72y,0
21938,Q2967743,0,0
21939,Q3155823,0,0
21940,Q3392700,/m/03c040d,0
21941,Q3400499,/m/03c7469,0
21942,Q3602351,0,0
21943,Q3602354,0,0
21944,Q3602407,0,0
21945,Q3602447,0,0
21946,Q3602449,0,0
21947,Q3602457,0,0
21948,Q3602460,0,0
21949,Q3602487,0,0
21950,Q3602485,0,0
21951,Q3602490,/m/03c_wjy,0
21952,Q3602509,0,0
21953,Q3602528,0,0
21954,Q3602540,0,0
21955,Q3602549,/m/03csq5g,0
21956,Q3602552,0,0
21957,Q3602558,0,0
21958,Q3602573,0,0
21959,Q3602583,0,0
21960,Q3602587,0,0
21961,Q3602589,0,0
21962,Q3602593,0,0
21963,Q3602608,0,0
21964,Q3602649,0,0
21965,Q3602667,0,0
21966,Q3602682,0,0
21967,Q3602684,0,0
21968,Q3602699,0,0
21969,Q3602703,0,0
21970,Q3602741,0,0
21971,Q3602788,0,0
21972,Q3602842,0,0
21973,Q3605489,0,0
21974,Q3740066,/m/07k4kks,0
21975,Q3740250,0,0
21976,Q3747542,/m/03c083s,0
21977,Q3747875,0,0
21978,Q3747901,0,0
21979,Q3783922,/m/04cvjb0,0
21980,Q3785042,0,0
21981,Q3785048,0,0
21982,Q3785075,/m/047mc4q,0
21983,Q3785072,0,0
21984,Q3785799,0,0
21985,Q3785797,/m/04ctkmq,0
21986,Q3785815,0,0
21987,Q3785826,0,0
21988,Q3785843,0,0
21989,Q3786333,0,0
21990,Q3987043,0,0
21991,Q3987070,0,0
21992,Q3987098,0,0
21993,Q3987158,0,0
21994,Q3987225,0,0
21995,Q3987262,0,0
21996,Q3987354,0,0
21997,Q3987402,/m/0kv1h5,0
21998,Q3987429,0,0
21999,Q3987460,0,0
22000,Q3987480,0,0
22001,Q3987501,0,0
22002,Q3987507,0,0
22003,Q3987511,0,0
22004,Q3987533,0,0
22005,Q3987583,0,0
22006,Q3987667,0,0
22007,Q3987724,0,0
22008,Q3987755,0,0
22009,Q3987796,0,0
22010,Q3987867,/m/03c_w8b,0
22011,Q3987927,0,0
22012,Q3987946,0,0
22013,Q3988006,0,0
22014,Q3988030,0,0
22015,Q3988034,0,0
22016,Q3988049,0,0
22017,Q3988056,0,0
22018,Q3988123,0,0
22019,Q3988120,0,0
22020,Q3988121,0,0
22021,Q3988142,0,0
22022,Q3988144,0,0
22023,Q3988148,0,0
22024,Q3988167,0,0
22025,Q3988171,0,0
22026,Q3988179,0,0
22027,Q3988258,0,0
22028,Q4230806,0,0
22029,Q4659719,/m/0kv40t,0
22030,Q4659735,/m/04zxzvg,0
22031,Q4660183,/m/03gzmdc,0
22032,Q4660692,/m/03c6_9m,0
22033,Q4660852,/m/0463s1g,0
22034,Q5182423,/m/03cnrcc,0
22035,Q1144028,/m/04g17jq,0
22036,Q1145421,/m/0523myj,0
22037,Q1148649,/m/07n76l,0
22038,Q2446960,/m/02rd2jv,0
22039,Q2455319,/m/0hzmpdt,0
22040,Q2457915,/m/02qmf84,0
22041,Q2458864,/m/02qhmg9,0
22042,Q2563406,/m/02q1zd3,0
22043,Q2573096,/m/05b53h0,0
22044,Q2584117,0,0
22045,Q3030151,/m/047rjmk,0
22046,Q3038940,/m/03b_t65,0
22047,Q3039424,/m/0ghtb6z,0
22048,Q3051178,0,0
22049,Q3059337,0,0
22050,Q3213864,/m/0zwq5ny,0
22051,Q3222058,/m/0zwkld6,0
22052,Q3222554,/m/03cfv98,0
22053,Q3521716,0,0
22054,Q3521729,0,0
22055,Q3521768,/m/0zwm837,0
22056,Q3521810,0,0
22057,Q3521815,0,0
22058,Q3521827,0,0
22059,Q3521844,0,0
22060,Q3522065,0,0
22061,Q3612210,0,0
22062,Q3614500,0,0
22063,Q3614831,0,0
22064,Q3621177,0,0
22065,Q3929549,0,0
22066,Q3929910,0,0
22067,Q3933787,0,0
22068,Q3933794,/m/027my7k,0
22069,Q3934814,/m/0gkr8nx,0
22070,Q3935239,0,0
22071,Q3936314,0,0
22072,Q3939269,/m/03hhq_3,0
22073,Q3988293,0,0
22074,Q3988344,0,0
22075,Q3988348,0,0
22076,Q3988360,0,0
22077,Q3988411,0,0
22078,Q3988434,0,0
22079,Q3988445,0,0
22080,Q3988525,/m/0g5s652,0
22081,Q3988539,0,0
22082,Q3988543,0,0
22083,Q3988547,0,0
22084,Q3988610,0,0
22085,Q3988665,0,0
22086,Q3988698,/m/02z1zz7,0
22087,Q3988723,/m/0b6scrz,0
22088,Q3989226,0,0
22089,Q3989228,/m/012fww7q,0
22090,Q3989235,0,0
22091,Q3989255,0,0
22092,Q3989356,0,0
22093,Q3989374,0,0
22094,Q3989382,0,0
22095,Q3989446,0,0
22096,Q3989480,0,0
22097,Q3989497,0,0
22098,Q3989502,0,0
22099,Q3989617,0,0
22100,Q3989632,0,0
22101,Q3990897,0,0
22102,Q3992063,0,0
22103,Q3992429,0,0
22104,Q3993178,0,0
22105,Q3993177,0,0
22106,Q3993357,0,0
22107,Q3993704,0,0
22108,Q3997143,/m/0bbr8zk,0
22109,Q4001001,0,0
22110,Q4001089,0,0
22111,Q4001098,0,0
22112,Q4001109,0,0
22113,Q4004645,0,0
22114,Q4006106,0,0
22115,Q4018137,0,0
22116,Q4018468,0,0
22117,Q4018469,0,0
22118,Q4019250,0,0
22119,Q4019357,0,0
22120,Q4019363,0,0
22121,Q4019406,/m/0b6s4yn,0
22122,Q4019440,0,0
22123,Q4019453,0,0
22124,Q4019645,/m/0n46680,0
22125,Q4019687,0,0
22126,Q4020439,/m/0hz7zjx,0
22127,Q4024767,/m/0gg8hw5,0
22128,Q4819961,0,0
22129,Q4838256,/m/02z177t,0
22130,Q4926575,/m/04d_3c3,0
22131,Q5121807,/m/04lgkxd,0
22132,Q5254065,/m/05p5d0s,0
22133,Q5278430,/m/0hr5tng,0
22134,Q3067278,/m/03cfvb_,0
22135,Q3071438,0,0
22136,Q3076779,/m/03cfcm1,0
22137,Q3433442,0,0
22138,Q3482721,/m/03cs80j,0
22139,Q3486642,0,0
22140,Q3522414,0,0
22141,Q3522419,0,0
22142,Q3522489,/m/047rlgb,0
22143,Q3522548,0,0
22144,Q3522741,0,0
22145,Q3522834,0,0
22146,Q3522881,0,0
22147,Q3523179,0,0
22148,Q3523315,0,0
22149,Q3523352,/m/04f_q58,0
22150,Q3525791,0,0
22151,Q3526030,/m/04lrhf,0
22152,Q3940553,0,0
22153,Q3942851,/m/03ctx1c,0
22154,Q3944811,0,0
22155,Q3945651,/m/0b6s4y4,0
22156,Q3950312,0,0
22157,Q3950764,0,0
22158,Q3950821,0,0
22159,Q3958615,0,0
22160,Q3959279,0,0
22161,Q3959353,/m/080bzlf,0
22162,Q3959394,0,0
22163,Q3959716,/m/03b_9h3,0
22164,Q3960036,0,0
22165,Q3962677,0,0
22166,Q3964518,0,0
22167,Q3964529,0,0
22168,Q3989645,0,0
22169,Q3989655,0,0
22170,Q3989699,0,0
22171,Q3989707,0,0
22172,Q3989737,0,0
22173,Q3989742,/m/04crtzr,0
22174,Q3989741,0,0
22175,Q3989922,0,0
22176,Q3989925,0,0
22177,Q3989957,0,0
22178,Q3990070,0,0
22179,Q3990078,/m/043khjf,0
22180,Q3990091,0,0
22181,Q3990110,0,0
22182,Q3990387,0,0
22183,Q3990395,0,0
22184,Q4659321,/m/04f0122,0
22185,Q4659552,/m/04dzwt0,0
22186,Q4931286,/m/0463mh3,0
22187,Q4949884,/m/04cxh4q,0
22188,Q5288191,/m/04lftqd,0
22189,Q5316643,/m/03gzmp9,0
22190,Q5331287,/m/03c1m7t,0
22191,Q5338365,/m/02z17pk,0
22192,Q5437977,/m/03cg5h1,0
22193,Q5437984,/m/03cg8nr,0
22194,Q5438014,/m/03cgd85,0
22195,Q5438015,/m/03cfwb2,0
22196,Q5438012,/m/03cg8m0,0
22197,Q5438016,/m/03cfrfn,0
22198,Q5558547,/m/03m71fr,0
22199,Q5737894,/m/03c3kq0,0
22200,Q5771945,/m/03csq31,0
22201,Q5771983,/m/0kv3ls,0
22202,Q5906343,/m/03gw291,0
22203,Q5910499,/m/03gvzst,0
22204,Q6012281,/m/026lfxn,0
22205,Q6167066,0,0
22206,Q6448183,/m/0bfn28j,0
22207,Q6461976,/m/04rc1g8,0
22208,Q6469989,/m/0cp1wnb,0
22209,Q6486678,/m/0520j1b,0
22210,Q6691596,/m/03cfcsx,0
22211,Q6746060,/m/03gzsct,0
22212,Q6906890,/m/04_13kt,0
22213,Q6928597,/m/0d6vjx,0
22214,Q6944934,/m/0gl0f4x,0
22215,Q7136589,/m/03gqnxb,0
22216,Q7560217,/m/02z0v77,0
22217,Q7581886,/m/02z4hz4,0
22218,Q7618635,/m/0kv0tb,0
22219,Q7621391,/m/0rglpzw,0
22220,Q7659111,/m/02z4j1l,0
22221,Q7684823,/m/02plwk7,0
22222,Q7691562,/m/02w6q4q,0
22223,Q7710578,0,0
22224,Q7710577,/m/04y6jvt,0
22225,Q7710913,/m/0kv24f,0
22226,Q7713207,/m/03c739s,0
22227,Q7718326,/m/0kvg_p,0
22228,Q7720290,/m/03hgtp0,0
22229,Q7721162,/m/03c56yq,0
22230,Q7721689,/m/0hndjzb,0
22231,Q7722615,/m/03cv_f6,0
22232,Q7726808,/m/0kv20n,0
22233,Q7726998,/m/03c6qv3,0
22234,Q3183556,0,0
22235,Q3203424,/m/0zwm8ct,0
22236,Q3204615,/m/0zwp2_h,0
22237,Q3205359,/m/03c03y9,0
22238,Q3207201,/m/0zwpptt,0
22239,Q3210832,0,0
22240,Q3212463,/m/02q87kv,0
22241,Q3213438,/m/04g1wtm,0
22242,Q3797127,/m/04cyynz,0
22243,Q3797125,0,0
22244,Q3797212,0,0
22245,Q3797422,0,0
22246,Q3797430,/m/04lt8v,0
22247,Q3804038,0,0
22248,Q3807019,0,0
22249,Q3807566,0,0
22250,Q3807722,0,0
22251,Q3809974,0,0
22252,Q3811534,0,0
22253,Q3815081,/m/03d07g3,0
22254,Q3815089,0,0
22255,Q3815919,0,0
22256,Q4877058,/m/03hkytg,0
22257,Q5247034,/m/0h5652b,0
22258,Q5301080,/m/02z1xfr,0
22259,Q5459727,/m/02z46ph,0
22260,Q5467113,/m/0kvfkt,0
22261,Q5475399,/m/076zv1d,0
22262,Q5688643,/m/02z3pfp,0
22263,Q5732184,/m/03c57ct,0
22264,Q5732235,/m/047plxg,0
22265,Q5732442,/m/0kv6w6,0
22266,Q5967116,/m/03d1q89,0
22267,Q6071798,/m/04nlbw5,0
22268,Q6091105,0,0
22269,Q6091906,/m/02xctwz,0
22270,Q6659069,/m/0h3vdp0,0
22271,Q6810134,/m/0kv7ls,0
22272,Q6996820,/m/02z0zpc,0
22273,Q7004313,/m/02x7vp7,0
22274,Q7066689,0,0
22275,Q7241745,/m/06y6wl,0
22276,Q7258864,/m/03qm7kz,0
22277,Q7304570,/m/047r6gl,0
22278,Q7339837,/m/03hg2mn,0
22279,Q7499952,/m/02xb8yw,0
22280,Q7508499,/m/02z1fxc,0
22281,Q7516546,/m/051zgkf,0
22282,Q7639353,/m/04ldhg_,0
22283,Q7714704,/m/03h1rgs,0
22284,Q7716311,/m/0kv83_,0
22285,Q7717380,/m/02vmdhw,0
22286,Q7718616,/m/02z4_5h,0
22287,Q7733535,/m/026pf8y,0
22288,Q7733821,/m/03cnbqf,0
22289,Q7737417,/m/02z55k4,0
22290,Q7738013,/m/0kv5d0,0
22291,Q7738709,0,0
22292,Q7739049,/m/0h3m8kq,0
22293,Q7739483,/m/02z1xb_,0
22294,Q7741379,/m/0kvdmm,0
22295,Q7744255,/m/02x766h,0
22296,Q7744730,/m/0h7m7q5,0
22297,Q7752558,/m/03hkyc0,0
22298,Q7752861,/m/02z4_3f,0
22299,Q7763786,/m/03c56h8,0
22300,Q7763909,/m/03hgtqd,0
22301,Q7764950,/m/03h16vh,0
22302,Q7764951,/m/02x7wj1,0
22303,Q7765891,/m/04dyx__,0
22304,Q7765910,/m/0hhvzvm,0
22305,Q7766870,/m/02z32wf,0
22306,Q7766926,/m/03hgzmy,0
22307,Q7768002,/m/0kv64j,0
22308,Q7773046,/m/03cy02m,0
22309,Q7775299,/m/0806c6s,0
22310,Q7775774,/m/04_0172,0
22311,Q7809167,/m/04ljsqj,0
22312,Q7811016,/m/051_5dw,0
22313,Q7821223,/m/047bkj9,0
22314,Q7824335,/m/02z46dx,0
22315,Q15122377,0,0
22316,Q15122414,0,0
22317,Q15122445,0,0
22318,Q15260435,0,0
22319,Q15407682,0,0
22320,Q15411111,0,0
22321,Q15411133,0,0
22322,Q15542972,/m/0w489g7,0
22323,Q15617164,0,0
22324,Q15617176,0,0
22325,Q15617204,0,0
22326,Q15617243,0,0
22327,Q15731669,/m/0hhx8bb,0
22328,Q16529558,0,0
22329,Q16545487,0,0
22330,Q16557016,0,0
22331,Q16558618,0,0
22332,Q16563709,0,0
22333,Q16572518,0,0
22334,Q5505476,/m/03d3klp,0
22335,Q6317201,/m/0kvfl5,0
22336,Q6383016,/m/03cp9dx,0
22337,Q6404814,/m/02x7wtb,0
22338,Q7087989,/m/0cc945j,0
22339,Q7091900,/m/03cp70s,0
22340,Q7092687,/m/0g074p,0
22341,Q7092871,/m/0hhq52y,0
22342,Q7747639,/m/03h167w,0
22343,Q7764339,/m/02z0v4f,0
22344,Q7937804,/m/03h265t,0
22345,Q7960550,/m/0pcw9v9,0
22346,Q7968173,/m/02z1svx,0
22347,Q10539935,/m/04_0m9g,0
22348,Q10559776,/m/0jynk,0
22349,Q15111003,0,0
22350,Q15111040,0,0
22351,Q15111101,0,0
22352,Q15111105,0,0
22353,Q15111134,0,0
22354,Q15111402,0,0
22355,Q15114913,0,0
22356,Q15114926,0,0
22357,Q15114950,0,0
22358,Q15115029,0,0
22359,Q15115054,0,0
22360,Q15115052,0,0
22361,Q15115102,0,0
22362,Q15115149,0,0
22363,Q15117416,0,0
22364,Q15119904,0,0
22365,Q15119937,0,0
22366,Q15119944,0,0
22367,Q15119958,0,0
22368,Q15119981,0,0
22369,Q15119991,0,0
22370,Q15120011,0,0
22371,Q15120022,0,0
22372,Q15120021,0,0
22373,Q15120027,0,0
22374,Q15120037,0,0
22375,Q15121361,0,0
22376,Q15121364,0,0
22377,Q15121393,0,0
22378,Q15121446,0,0
22379,Q15121453,0,0
22380,Q15121464,0,0
22381,Q15121479,0,0
22382,Q15121482,0,0
22383,Q15121486,0,0
22384,Q15121495,0,0
22385,Q15121496,0,0
22386,Q15121523,/m/0108zm6s,0
22387,Q15121538,0,0
22388,Q15121546,0,0
22389,Q15121548,0,0
22390,Q15121572,0,0
22391,Q15121576,0,0
22392,Q15121582,0,0
22393,Q15121589,0,0
22394,Q15121609,0,0
22395,Q15121618,0,0
22396,Q15121742,0,0
22397,Q15121753,0,0
22398,Q15121774,0,0
22399,Q15121786,0,0
22400,Q15121803,0,0
22401,Q15121801,0,0
22402,Q15121808,0,0
22403,Q15121821,0,0
22404,Q15121831,0,0
22405,Q15121828,0,0
22406,Q15121843,0,0
22407,Q15121848,0,0
22408,Q15121863,0,0
22409,Q15121868,0,0
22410,Q15121884,0,0
22411,Q15121902,0,0
22412,Q15121907,0,0
22413,Q15121909,0,0
22414,Q15121919,0,0
22415,Q15121923,0,0
22416,Q15121928,0,0
22417,Q15121935,0,0
22418,Q15122025,0,0
22419,Q15122034,0,0
22420,Q15122044,0,0
22421,Q15122050,0,0
22422,Q16585560,0,0
22423,Q16613411,0,0
22424,Q16613576,0,0
22425,Q16613633,0,0
22426,Q16613691,0,0
22427,Q16613853,0,0
22428,Q16614039,0,0
22429,Q16614423,0,0
22430,Q16614612,0,0
22431,Q16614756,0,0
22432,Q16615691,0,0
22433,Q16623356,0,0
22434,Q7033710,/m/0c4xfr,0
22435,Q7380823,/m/04n6r8p,0
22436,Q7735669,/m/026nk93,0
22437,Q7736547,/m/07bxslz,0
22438,Q7757577,/m/03h12r5,0
22439,Q7760352,/m/0bbq08,0
22440,Q7768314,/m/03cfcn2,0
22441,Q7770786,/m/03cspdc,0
22442,Q7771656,/m/047tv5p,0
22443,Q7771757,/m/03c3tt9,0
22444,Q7783650,/m/02x76db,0
22445,Q7786358,/m/02z0yn_,0
22446,Q7992469,/m/026lfz0,0
22447,Q7992987,/m/02x7wcl,0
22448,Q8840005,0,0
22449,Q8840417,/m/012nw03p,0
22450,Q8842155,0,0
22451,Q8843324,0,0
22452,Q8843448,0,0
22453,Q8845914,0,0
22454,Q8846001,0,0
22455,Q8846184,0,0
22456,Q8846472,0,0
22457,Q8846841,0,0
22458,Q8848052,0,0
22459,Q8848968,0,0
22460,Q8848983,0,0
22461,Q8849584,0,0
22462,Q11720659,0,0
22463,Q15054401,0,0
22464,Q15055445,0,0
22465,Q15055449,0,0
22466,Q15055484,0,0
22467,Q15055504,0,0
22468,Q15055536,0,0
22469,Q15061770,0,0
22470,Q15061811,0,0
22471,Q15061864,0,0
22472,Q15061973,0,0
22473,Q15062019,0,0
22474,Q15066885,0,0
22475,Q15095070,0,0
22476,Q15095074,0,0
22477,Q15103468,0,0
22478,Q15103567,0,0
22479,Q15106783,0,0
22480,Q15106812,0,0
22481,Q15106837,0,0
22482,Q15106845,0,0
22483,Q15106869,0,0
22484,Q15106910,0,0
22485,Q15110999,0,0
22486,Q15122054,0,0
22487,Q15122055,0,0
22488,Q15122052,0,0
22489,Q15122061,0,0
22490,Q15122068,0,0
22491,Q15122093,0,0
22492,Q15122100,0,0
22493,Q15122128,0,0
22494,Q15122153,0,0
22495,Q15122161,0,0
22496,Q15122174,0,0
22497,Q15122175,0,0
22498,Q15122173,0,0
22499,Q15122184,0,0
22500,Q15630042,0,0
22501,Q15789028,/m/0n54wq0,0
22502,Q15805249,/m/075rt_j,0
22503,Q15812513,/m/0n9hzkq,0
22504,Q16251086,/m/02z1hlg,0
22505,Q16251379,/m/03cgvqc,0
22506,Q16251591,/m/0z89qx1,0
22507,Q16251846,/m/04dzmnh,0
22508,Q16252547,/m/02z1fh_,0
22509,Q16252831,/m/03cg7y2,0
22510,Q16253843,/m/03h3fm5,0
22511,Q16864666,0,0
22512,Q18238677,0,0
22513,Q18275792,0,0
22514,Q18276726,0,0
22515,Q18276872,0,0
22516,Q18280629,0,0
22517,Q18336230,0,0
